0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000228	126624.476562	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	125398.132812	
0.000000	0.000000	0.000002	125398.132812	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	125398.132812	
0.000000	0.000000	0.000002	125398.132812	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	125398.132812	
0.000000	0.000000	0.000002	125398.132812	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	125398.132812	
0.000000	0.000000	0.000002	125398.132812	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	129581.054688	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000002	126624.476562	
