0.000000	0.000000	0.000002	126624.476562	
0.000000	0.000000	0.000003	126624.476562	
0.000000	0.000000	0.000003	126624.476562	
0.000000	0.000000	0.000003	129581.054688	
0.000000	0.000000	0.000204	129581.054688	
0.000000	0.000000	0.000001	129581.054688	
0.000000	0.000000	0.000001	129581.054688	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	129581.054688	
0.000000	0.000000	0.000001	129581.054688	
0.000000	0.000000	0.000001	125398.132812	
0.000000	0.000000	0.000001	125398.132812	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	129581.054688	
0.000000	0.000000	0.000001	129581.054688	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	129581.054688	
0.000000	0.000000	0.000001	129581.054688	
0.000000	0.000000	0.000001	125398.132812	
0.000000	0.000000	0.000001	125398.132812	
0.000000	0.000000	0.000001	125398.132812	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	129581.054688	
0.000000	0.000000	0.000001	129581.054688	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	125398.132812	
0.000000	0.000000	0.000001	125398.132812	
0.000000	0.000000	0.000001	129581.054688	
0.000000	0.000000	0.000001	129581.054688	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
0.000000	0.000000	0.000001	126624.476562	
