52.287405	0.013627	0.075717	126624.476562	
52.291016	0.013628	0.075720	126624.476562	
51.820427	0.013597	0.075273	129581.054688	
51.820427	0.013597	0.075273	129581.054688	
52.287405	0.013627	0.075717	126624.476562	
52.287405	0.013627	0.075717	126624.476562	
51.820427	0.013597	0.075273	129581.054688	
51.820427	0.013597	0.075273	129581.054688	
52.711731	0.013451	0.071462	125398.132812	
52.711731	0.013451	0.071462	125398.132812	
52.287405	0.013627	0.075717	126624.476562	
52.287405	0.013627	0.075717	126624.476562	
52.287405	0.013627	0.075717	126624.476562	
52.287405	0.013627	0.075717	126624.476562	
52.287405	0.013627	0.075717	126624.476562	
52.287405	0.013627	0.075717	126624.476562	
51.820427	0.013597	0.075273	129581.054688	
51.820427	0.013597	0.075273	129581.054688	
52.287405	0.013627	0.075717	126624.476562	
52.287405	0.013627	0.075717	126624.476562	
51.820427	0.013597	0.075273	129581.054688	
51.820427	0.013597	0.075273	129581.054688	
52.711731	0.013451	0.071462	125398.132812	
52.711731	0.013451	0.071462	125398.132812	
52.711731	0.013451	0.071462	125398.132812	
52.711731	0.013451	0.071462	125398.132812	
52.287405	0.013627	0.075717	126624.476562	
52.287405	0.013627	0.075717	126624.476562	
52.287405	0.013627	0.075717	126624.476562	
52.287405	0.013627	0.075717	126624.476562	
52.287405	0.013627	0.075717	126624.476562	
52.287405	0.013627	0.075717	126624.476562	
51.820427	0.013597	0.075273	129581.054688	
51.820427	0.013597	0.075273	129581.054688	
52.287405	0.013627	0.075717	126624.476562	
52.287405	0.013627	0.075717	126624.476562	
0.000000	0.000000	0.000076	126624.476562	
0.000000	0.000000	0.000076	126624.476562	
0.000000	0.000000	0.000071	125398.132812	
0.000000	0.000000	0.000071	125398.132812	
0.000000	0.000000	0.000075	129581.054688	
0.000000	0.000000	0.000075	129581.054688	
0.000000	0.000000	0.000076	126624.476562	
0.000000	0.000000	0.000076	126624.476562	
0.000000	0.000000	0.000076	126624.476562	
0.000000	0.000000	0.000076	126624.476562	
0.000000	0.000000	0.000076	126624.476562	
0.000000	0.000000	0.000076	126624.476562	
0.000000	0.000000	0.000076	126624.476562	
0.000000	0.000000	0.000076	126624.476562	
0.000000	0.000000	0.000076	126624.476562	
0.000000	0.000000	0.000076	126624.476562	
0.000000	0.000000	0.000076	126624.476562	
0.000000	0.000000	0.000076	126624.476562	
