task,duration_seconds
integrity_out,0.4407
integrity_out,0.4522
integrity_out,0.4558
integrity_out,0.4501
integrity_out,0.4507
integrity_out,0.4609
integrity_out,0.4494
integrity_out,0.4562
integrity_out,0.4513
integrity_out,0.4738
integrity_out,0.4729
integrity_out,0.4548
integrity_out,0.4762
integrity_out,0.4827
integrity_out,0.4705
integrity_out,0.3422
integrity_out,0.3686
integrity_out,0.3580
integrity_out,0.3479
integrity_out,0.3256
integrity_out,0.3504
integrity_out,0.3424
integrity_out,0.3468
integrity_out,0.3437
integrity_out,0.3429
integrity_out,0.3268
integrity_out,0.3387
integrity_out,0.3410
integrity_out,0.3380
integrity_out,0.3321
integrity_out,0.3185
integrity_out,0.3223
integrity_out,0.3216
integrity_out,0.3152
integrity_out,0.3217
integrity_out,0.3154
integrity_out,0.3159
integrity_out,0.3185
integrity_out,0.3164
compress_out,0.4882
decrypt_in,0.4895
compress_out,0.4882
decrypt_in,0.4887
compress_out,0.4774
decrypt_in,0.4779
compress_out,0.4918
decrypt_in,0.4925
compress_out,0.4939
decrypt_in,0.4946
compress_out,0.4787
decrypt_in,0.4795
integrity_out,0.3202
compress_out,0.4877
decrypt_in,0.4885
integrity_out,0.3090
compress_out,0.4585
decrypt_in,0.4592
integrity_out,0.3163
integrity_out,0.3216
compress_out,0.4810
decrypt_in,0.4827
compress_out,0.4851
decrypt_in,0.4860
compress_out,0.5948
decrypt_in,0.5961
compress_out,0.4940
decrypt_in,0.4949
compress_out,0.4886
decrypt_in,0.4897
compress_out,0.5046
decrypt_in,0.5054
compress_out,0.5098
decrypt_in,0.5104
compress_out,0.4961
decrypt_in,0.4967
compress_out,0.4991
decrypt_in,0.4998
compress_out,0.4998
decrypt_in,0.5008
compress_out,0.4927
decrypt_in,0.4934
compress_out,0.4910
decrypt_in,0.4916
compress_out,0.4769
decrypt_in,0.4776
compress_out,0.4947
decrypt_in,0.4953
compress_out,0.5151
decrypt_in,0.5157
compress_out,0.4900
decrypt_in,0.4907
compress_out,0.5166
decrypt_in,0.5172
compress_out,0.4871
decrypt_in,0.4883
compress_out,0.4747
decrypt_in,0.4767
compress_out,0.4743
decrypt_in,0.4755
compress_out,0.4670
decrypt_in,0.4685
compress_out,0.4805
decrypt_in,0.4869
compress_out,0.5000
decrypt_in,0.5008
compress_out,0.5095
decrypt_in,0.5101
compress_out,0.4788
decrypt_in,0.4796
compress_out,0.5169
decrypt_in,0.5174
compress_out,0.4930
decrypt_in,0.4959
compress_out,0.5000
decrypt_in,0.5006
compress_out,0.4758
decrypt_in,0.4764
compress_out,0.4769
decrypt_in,0.4776
compress_out,0.4746
decrypt_in,0.4766
compress_out,0.4793
decrypt_in,0.4800
compress_out,0.4858
decrypt_in,0.4864
compress_out,0.4773
decrypt_in,0.4793
compress_out,0.4805
decrypt_in,0.4820
compress_out,0.4776
decrypt_in,0.4787
compress_out,0.4756
decrypt_in,0.4769
compress_out,0.4955
decrypt_in,0.4999
compress_out,0.4888
decrypt_in,0.4930
compress_out,0.4838
decrypt_in,0.4845
compress_out,0.5094
decrypt_in,0.5103
compress_out,0.5095
decrypt_in,0.5100
compress_out,0.4947
decrypt_in,0.4953
compress_out,0.5001
decrypt_in,0.5008
compress_out,0.4999
decrypt_in,0.5013
compress_out,0.4939
decrypt_in,0.4946
compress_out,0.4897
decrypt_in,0.4902
compress_out,0.4909
decrypt_in,0.4938
compress_out,0.4955
decrypt_in,0.4966
compress_out,0.4906
decrypt_in,0.4913
compress_out,0.4860
decrypt_in,0.4866
compress_out,0.4873
decrypt_in,0.4885
compress_out,0.4680
decrypt_in,0.4688
compress_out,0.4758
decrypt_in,0.4780
compress_out,0.4858
decrypt_in,0.4868
compress_out,0.4849
decrypt_in,0.4856
compress_out,0.4870
decrypt_in,0.4877
compress_out,0.5022
decrypt_in,0.5027
compress_out,0.5096
decrypt_in,0.5103
compress_out,0.5002
decrypt_in,0.5009
compress_out,0.4994
decrypt_in,0.5003
compress_out,0.4970
decrypt_in,0.4978
compress_out,0.4827
decrypt_in,0.4833
compress_out,0.4868
decrypt_in,0.4874
compress_out,0.4792
decrypt_in,0.4815
compress_out,0.4757
decrypt_in,0.4763
compress_out,0.4973
compress_out,0.4634
compress_out,0.4597
decrypt_in,0.9089
decrypt_in,0.7010
decrypt_in,0.8479
compress_out,0.9309
decrypt_in,0.9323
compress_out,0.9361
decrypt_in,0.9369
compress_out,0.9348
decrypt_in,0.9355
compress_out,0.9352
decrypt_in,0.9361
compress_out,0.9496
decrypt_in,0.9505
compress_out,0.9587
decrypt_in,0.9594
compress_out,0.9579
decrypt_in,0.9589
compress_out,0.9648
decrypt_in,0.9655
compress_out,0.9590
decrypt_in,0.9596
compress_out,0.9550
decrypt_in,0.9557
compress_out,0.9583
decrypt_in,0.9589
compress_out,0.9385
decrypt_in,0.9392
compress_out,0.9355
decrypt_in,0.9361
compress_out,0.4753
decrypt_in,0.4760
compress_out,0.4794
decrypt_in,0.4799
encrypt_out,0.1200
decode_in,0.1206
compress_out,0.5039
decrypt_in,0.5047
encrypt_out,0.1232
decode_in,0.1237
encrypt_out,0.1272
encrypt_out,0.1256
encrypt_out,0.1247
decode_in,0.1286
decode_in,0.1267
decode_in,0.1259
encrypt_out,0.1202
decode_in,0.1210
encrypt_out,0.1202
decode_in,0.1208
encrypt_out,0.1252
decode_in,0.1259
encrypt_out,0.1029
decode_in,0.1036
encrypt_out,0.1091
decode_in,0.1106
encrypt_out,0.1121
decode_in,0.1130
encrypt_out,0.1100
decode_in,0.1106
encrypt_out,0.1144
encrypt_out,0.1354
decode_in,0.1151
decode_in,0.1364
encrypt_out,0.1171
decode_in,0.1178
encrypt_out,0.1123
decode_in,0.1128
encrypt_out,0.1106
decode_in,0.1112
encrypt_out,0.1027
decode_in,0.1034
encrypt_out,0.1048
decode_in,0.1060
encrypt_out,0.1130
decode_in,0.1136
encrypt_out,0.1114
decode_in,0.1121
encrypt_out,0.1158
decode_in,0.1163
encrypt_out,0.1128
decode_in,0.1135
encrypt_out,0.1135
decode_in,0.1145
encrypt_out,0.1122
decode_in,0.1128
encrypt_out,0.1124
decode_in,0.1130
compress_out,0.4867
decrypt_in,0.4874
compress_out,0.4777
decrypt_in,0.4783
encrypt_out,0.1090
decode_in,0.1095
compress_out,0.4961
decrypt_in,0.4967
encrypt_out,0.1004
decode_in,0.1017
encrypt_out,0.1017
decode_in,0.1023
encrypt_out,0.1074
decode_in,0.1079
encrypt_out,0.1077
decode_in,0.1090
encrypt_out,0.1106
decode_in,0.1112
encrypt_out,0.1095
decode_in,0.1100
encrypt_out,0.1082
decode_in,0.1087
compress_out,0.4842
decrypt_in,0.4848
encrypt_out,0.1133
decode_in,0.1139
encrypt_out,0.1213
decode_in,0.1219
encrypt_out,0.1098
decode_in,0.1103
encrypt_out,0.1209
decode_in,0.1216
encrypt_out,0.1252
decode_in,0.1258
compress_out,0.5125
decrypt_in,0.5132
compress_out,0.4769
decrypt_in,0.4776
compress_out,0.4834
decrypt_in,0.4840
encrypt_out,0.1093
decode_in,0.1100
encrypt_out,0.1158
decode_in,0.1165
encrypt_out,0.1062
decode_in,0.1068
encrypt_out,0.1102
decode_in,0.1113
encrypt_out,0.1131
decode_in,0.1138
encrypt_out,0.1109
decode_in,0.1116
encrypt_out,0.1091
decode_in,0.1098
encrypt_out,0.1113
decode_in,0.1119
encrypt_out,0.1184
decode_in,0.1190
encrypt_out,0.1092
decode_in,0.1100
encrypt_out,0.1098
decode_in,0.1103
encrypt_out,0.1044
decode_in,0.1051
encrypt_out,0.1058
decode_in,0.1065
encrypt_out,0.1164
decode_in,0.1172
encrypt_out,0.1158
encrypt_out,0.1056
decode_in,0.1162
decode_in,0.1066
encrypt_out,0.1039
decode_in,0.1045
encrypt_out,0.1701
decode_in,0.1708
encrypt_out,0.1162
decode_in,0.1169
encrypt_out,0.1054
decode_in,0.1059
encrypt_out,0.1280
decode_in,0.1287
encrypt_out,0.1753
encrypt_out,0.1752
decode_in,0.1758
decode_in,0.1765
encrypt_out,0.1769
encrypt_out,0.1793
encrypt_out,0.1281
decode_in,0.1801
encrypt_out,0.1738
decode_in,0.1777
decode_in,0.1293
encrypt_out,0.1323
decode_in,0.1747
decode_in,0.1340
encrypt_out,0.1023
decode_in,0.1029
encrypt_out,0.1275
decode_in,0.1283
encrypt_out,0.1589
decode_in,0.1598
encrypt_out,0.1027
decode_in,0.1038
encrypt_out,0.2061
decode_in,0.2067
encrypt_out,0.1562
decode_in,0.1568
encrypt_out,0.1121
decode_in,0.1131
encrypt_out,0.1086
decode_in,0.1091
encrypt_out,0.1115
decode_in,0.1121
encrypt_out,0.1115
encrypt_out,0.1632
decode_in,0.1123
decode_in,0.1640
encrypt_out,0.1483
decode_in,0.1488
encrypt_out,0.1469
decode_in,0.1475
encrypt_out,0.1446
decode_in,0.1453
encrypt_out,0.1378
encrypt_out,0.1378
decode_in,0.1391
decode_in,0.1393
encrypt_out,0.1265
decode_in,0.1270
encrypt_out,0.1568
decode_in,0.1577
encrypt_out,0.0976
decode_in,0.0982
encrypt_out,0.1380
decode_in,0.1387
encrypt_out,0.1269
decode_in,0.1275
encrypt_out,0.1250
decode_in,0.1262
encrypt_out,0.1629
decode_in,0.1635
encrypt_out,0.1259
decode_in,0.1265
encrypt_out,0.1665
decode_in,0.1671
encrypt_out,0.1587
decode_in,0.1594
encode_out,0.2800
encode_out,0.3070
encode_out,0.3433
encode_out,0.3322
encode_out,0.3288
encode_out,0.3275
encode_out,0.2838
encode_out,0.3437
encode_out,0.2925
encode_out,0.3136
encode_out,0.2999
encode_out,0.3070
encode_out,0.2946
encode_out,0.3121
encode_out,0.3129
encode_out,0.3083
encrypt_out,0.1844
decode_in,0.1855
encrypt_out,0.2074
decode_in,0.2080
encrypt_out,0.0984
decode_in,0.0995
encrypt_out,0.1823
decode_in,0.1831
encrypt_out,0.1843
decode_in,0.1849
encrypt_out,0.1226
decode_in,0.1235
encrypt_out,0.1972
encrypt_out,0.2022
encrypt_out,0.2074
encrypt_out,0.2206
decode_in,0.1977
decode_in,0.2033
decode_in,0.2084
decode_in,0.2216
encrypt_out,0.1947
decode_in,0.1953
encode_out,0.2977
encode_out,0.3009
encrypt_out,0.1856
decode_in,0.1862
encrypt_out,0.1980
decode_in,0.1993
encode_out,0.2724
encrypt_out,0.1894
decode_in,0.1902
decrypt_in,0.1303
encrypt_out,0.2147
decode_in,0.2158
encrypt_out,0.2025
decode_in,0.2031
encrypt_out,0.2100
decode_in,0.2107
encode_out,0.2956
encrypt_out,0.2081
decode_in,0.2088
encode_out,0.3095
encode_out,0.3052
encode_out,0.2904
encode_out,0.3138
decrypt_in,0.1100
encode_out,0.2814
decrypt_in,0.1392
decrypt_in,0.1060
decrypt_in,0.1336
encode_out,0.3041
encode_out,0.2876
encode_out,0.3011
decrypt_in,0.1418
decrypt_in,0.1428
decrypt_in,0.0967
decrypt_in,0.1421
decrypt_in,0.1092
encode_out,0.3143
encrypt_out,0.1421
decode_in,0.1429
decrypt_in,0.1390
encrypt_out,0.1131
decode_in,0.1142
decrypt_in,0.1297
encode_out,0.2753
decrypt_in,0.1378
encrypt_out,0.1020
decode_in,0.1029
decrypt_in,0.1294
encrypt_out,0.1052
decode_in,0.1059
encode_out,0.3022
encode_out,0.2795
encode_out,0.2977
encode_out,0.2685
encode_out,0.2733
encode_out,0.3000
encode_out,0.3214
encrypt_out,0.5098
decode_in,0.5105
encode_out,0.3033
encode_out,0.2690
encode_out,0.3512
encode_out,0.2764
encrypt_out,0.4441
decode_in,0.4449
encode_out,0.2900
encode_out,0.2919
encode_out,0.2865
encode_out,0.2946
encode_out,0.3904
encode_out,0.2764
encode_out,0.3012
encode_out,0.2807
encode_out,0.2914
encode_out,0.2801
encode_out,0.2729
encrypt_out,0.6072
decode_in,0.6087
encrypt_out,0.5431
decode_in,0.5458
encode_out,0.2848
encrypt_out,0.6575
decode_in,0.6581
encode_out,0.3059
encode_out,0.2611
encrypt_out,0.4936
decode_in,0.4942
encrypt_out,0.5572
decode_in,0.5579
encode_out,0.2856
encrypt_out,0.5807
decode_in,0.5815
encode_out,0.2741
encode_out,0.2643
encode_out,0.2830
encode_out,0.2948
encode_out,0.2808
encode_out,0.2700
decompress_in,0.7125
encode_out,0.2789
encode_out,0.2838
encode_out,0.3353
encode_out,0.2720
encode_out,0.2781
encode_out,0.2849
encrypt_out,0.4413
decode_in,0.4420
encode_out,0.2860
encode_out,0.2910
encode_out,0.2878
encode_out,0.3011
decompress_in,0.8122
encode_out,0.2773
encode_out,0.2717
decompress_in,0.8778
encode_out,0.3319
encode_out,0.2806
encode_out,0.2740
encode_out,0.2972
encode_out,0.2864
encrypt_out,1.0418
decode_in,1.0427
encode_out,0.2770
encode_out,0.2657
decompress_in,1.1337
encrypt_out,0.8291
decode_in,0.8299
encrypt_out,1.0589
decode_in,1.0597
encode_out,0.2846
encode_out,0.3109
decompress_in,1.0146
encode_out,0.2890
encode_out,0.3878
encode_out,0.3021
encode_out,0.3274
encode_out,0.2724
decompress_in,0.6769
encode_out,0.2895
encode_out,0.3326
encode_out,0.2898
decompress_in,1.2382
encode_out,0.2800
encode_out,0.2968
encode_out,0.3224
encode_out,0.2737
encode_out,0.2831
encode_out,0.3252
decompress_in,0.8188
encode_out,0.2847
encode_out,0.2781
decompress_in,0.8356
encode_out,0.2715
decompress_in,0.8768
decompress_in,0.8435
decompress_in,0.6742
encrypt_out,1.0349
decode_in,1.0361
decrypt_in,0.0993
encrypt_out,0.6141
decode_in,0.6148
encrypt_out,0.8569
decode_in,0.8576
encrypt_out,0.5106
decode_in,0.5116
encrypt_out,0.4955
decode_in,0.4961
encrypt_out,0.5486
decode_in,0.5494
encrypt_out,0.4398
decode_in,0.4404
decompress_in,0.7579
encrypt_out,0.3006
decode_in,0.3011
encrypt_out,0.2226
decode_in,0.2232
decrypt_in,0.1005
encrypt_out,0.1924
decode_in,0.1929
encrypt_out,0.4223
decode_in,0.4231
encrypt_out,0.2920
decode_in,0.2926
encrypt_out,0.1973
decode_in,0.1986
decompress_in,0.7218
decrypt_in,0.1059
encrypt_out,0.2247
decode_in,0.2254
encrypt_out,0.2938
decode_in,0.2954
decrypt_in,0.0961
encrypt_out,0.2210
decode_in,0.2217
decrypt_in,0.1010
encrypt_out,0.2990
decode_in,0.2998
decrypt_in,0.0998
encrypt_out,0.2929
decode_in,0.2934
decrypt_in,0.1107
encrypt_out,0.3485
decode_in,0.3495
encrypt_out,0.3430
decode_in,0.3436
encrypt_out,0.4401
decode_in,0.4410
decrypt_in,0.1056
encrypt_out,0.4000
decode_in,0.4008
decompress_in,1.0155
encrypt_out,0.2372
decode_in,0.2378
encrypt_out,0.5486
decode_in,0.5496
encrypt_out,0.3655
decode_in,0.3662
encrypt_out,0.1602
decode_in,0.1613
encrypt_out,0.5475
decode_in,0.5488
encrypt_out,0.3754
decode_in,0.3763
encrypt_out,0.2632
decode_in,0.2639
verify_in,0.3210
encrypt_out,0.4160
decode_in,0.4168
encrypt_out,0.3199
decode_in,0.3205
encrypt_out,0.2364
decode_in,0.2371
encrypt_out,0.3823
decode_in,0.3829
decrypt_in,0.1007
encrypt_out,0.5145
decode_in,0.5150
encrypt_out,0.7550
decode_in,0.7559
encrypt_out,0.4349
decode_in,0.4356
encrypt_out,0.5194
decode_in,0.5203
encrypt_out,0.8242
decode_in,0.8248
encrypt_out,0.4639
decode_in,0.4645
encrypt_out,0.2720
decode_in,0.2726
encrypt_out,0.3747
encrypt_out,0.2018
decode_in,0.3915
decode_in,0.2107
decrypt_in,0.1155
encrypt_out,0.2182
decode_in,0.2189
decrypt_in,0.1033
decrypt_in,0.1121
encrypt_out,0.3320
decode_in,0.3330
verify_in,0.3390
verify_in,0.3876
encrypt_out,0.4111
decode_in,0.4120
encrypt_out,0.4859
decode_in,0.4867
encrypt_out,0.4959
decode_in,0.4967
encrypt_out,0.4201
decode_in,0.4208
encrypt_out,0.4441
encrypt_out,0.3877
decode_in,0.4449
decode_in,0.3886
encrypt_out,0.3986
decode_in,0.3996
encrypt_out,0.3992
decode_in,0.3998
encrypt_out,0.3809
decode_in,0.3815
encrypt_out,0.3231
decode_in,0.3242
verify_in,0.3852
encrypt_out,0.2724
decode_in,0.2735
encrypt_out,0.2688
decode_in,0.2694
encrypt_out,0.1902
decode_in,0.1910
encrypt_out,0.2538
decode_in,0.2543
encrypt_out,0.2136
decode_in,0.2150
encrypt_out,0.2532
decode_in,0.2538
encrypt_out,0.1861
decode_in,0.1872
encrypt_out,0.2006
decode_in,0.2024
encrypt_out,0.1756
decode_in,0.1764
verify_in,0.3474
encrypt_out,0.2027
decode_in,0.2033
encrypt_out,0.2437
decode_in,0.2442
encrypt_out,0.2487
decode_in,0.2498
encrypt_out,0.1824
decode_in,0.1836
verify_in,0.3249
encrypt_out,0.2290
decode_in,0.2299
encrypt_out,0.1933
decode_in,0.1939
decrypt_in,0.1056
verify_in,0.3282
encrypt_out,0.2297
decode_in,0.2303
encrypt_out,0.1969
decode_in,0.1975
encrypt_out,0.2007
decode_in,0.2013
decrypt_in,0.0976
decrypt_in,0.1224
encrypt_out,0.2565
decode_in,0.2572
decrypt_in,0.1267
decrypt_in,0.1036
decrypt_in,0.1261
verify_in,0.3329
decrypt_in,0.1057
decrypt_in,0.1423
decrypt_in,0.1240
verify_in,0.3191
verify_in,0.3288
verify_in,0.3189
verify_in,0.3303
decrypt_in,0.0960
decrypt_in,0.1244
decrypt_in,0.1272
decrypt_in,0.0989
decrypt_in,0.1255
decrypt_in,0.1240
decrypt_in,0.2058
decrypt_in,0.1052
verify_in,0.3266
decrypt_in,0.1365
decrypt_in,0.1562
decrypt_in,0.1006
decrypt_in,0.1471
decrypt_in,0.1656
decrypt_in,0.1030
verify_in,0.3293
decrypt_in,0.1228
decrypt_in,0.1121
decrypt_in,0.1138
decrypt_in,0.1041
decrypt_in,0.1031
decompress_in,0.7077
decrypt_in,0.1007
decrypt_in,0.1139
verify_in,0.3318
decrypt_in,0.1169
decrypt_in,0.1132
decrypt_in,0.1046
decrypt_in,0.0974
decompress_in,0.6798
decrypt_in,0.1068
decrypt_in,0.1177
decrypt_in,0.1244
decrypt_in,0.1138
decrypt_in,0.1020
decrypt_in,0.1205
decrypt_in,0.1020
decrypt_in,0.1041
decompress_in,0.7321
decrypt_in,0.1254
decrypt_in,0.1505
decrypt_in,0.6581
decrypt_in,0.1614
decompress_in,0.8891
decompress_in,0.8734
decrypt_in,0.0981
decompress_in,0.9323
decrypt_in,0.0990
decrypt_in,0.1003
decrypt_in,0.1040
decrypt_in,0.1051
decompress_in,1.0427
decrypt_in,0.0971
decrypt_in,0.0997
decrypt_in,0.1041
decrypt_in,0.1007
decrypt_in,0.1028
decrypt_in,0.1005
decrypt_in,0.1089
decrypt_in,0.1372
decrypt_in,0.1162
decrypt_in,0.1759
decrypt_in,0.1544
decrypt_in,0.1567
decrypt_in,0.1130
decrypt_in,0.1342
decrypt_in,0.1268
decrypt_in,0.1608
decrypt_in,0.1141
decrypt_in,0.1163
decrypt_in,0.1257
decrypt_in,0.1151
decrypt_in,0.1139
decrypt_in,0.1278
decompress_in,1.2359
decompress_in,1.3466
decompress_in,1.3776
decompress_in,1.8882
decompress_in,1.6805
decompress_in,0.8432
decompress_in,0.6715
decompress_in,0.9445
decompress_in,0.8190
decompress_in,1.2486
decompress_in,0.9669
decompress_in,1.3655
decompress_in,1.4574
decompress_in,1.5805
decompress_in,0.6613
decompress_in,0.8656
decompress_in,0.6246
decompress_in,0.7591
decompress_in,0.7928
decompress_in,0.7932
decompress_in,0.9017
decompress_in,0.6863
decompress_in,0.6315
decompress_in,0.6817
decompress_in,0.6274
decompress_in,0.6253
decompress_in,0.6219
decompress_in,0.6191
decompress_in,0.6122
decompress_in,0.6475
decompress_in,0.5941
decompress_in,0.6116
verify_in,0.3340
decompress_in,0.6190
fog_preprocessing,7.9419
fog_preprocessing,7.8200
decompress_in,0.6409
decompress_in,0.6164
fog_preprocessing,7.6480
fog_preprocessing,8.1203
fog_preprocessing,7.8729
fog_preprocessing,7.7152
verify_in,0.3200
decompress_in,0.6181
fog_preprocessing,7.7751
decompress_in,0.7177
decompress_in,0.6568
decompress_in,0.7425
decompress_in,0.7882
decompress_in,0.8171
decompress_in,0.7566
decompress_in,0.7722
decompress_in,0.7487
fog_preprocessing,7.9738
decompress_in,0.7259
verify_in,0.3680
decompress_in,0.6801
decompress_in,0.6056
fog_preprocessing,7.7553
verify_in,0.3175
verify_in,0.3215
verify_in,0.3247
fog_preprocessing,7.6376
fog_preprocessing,7.9360
decompress_in,0.6639
decompress_in,0.6441
decompress_in,0.6411
decompress_in,0.6438
fog_preprocessing,7.8348
decompress_in,0.6294
verify_in,0.3255
decompress_in,0.6577
decompress_in,0.6843
decompress_in,0.6604
decompress_in,0.6549
decompress_in,0.6772
decompress_in,0.6679
decompress_in,0.6552
decompress_in,0.6415
decompress_in,0.6891
decompress_in,0.6904
decompress_in,0.6198
decompress_in,0.6176
decompress_in,0.6460
decompress_in,0.6155
decompress_in,0.6138
decompress_in,0.6217
decompress_in,0.6749
decompress_in,0.6073
verify_in,0.3176
decompress_in,0.6119
verify_in,0.3135
decompress_in,0.6144
decompress_in,0.6080
decompress_in,0.5950
decompress_in,0.6044
decompress_in,0.6082
decompress_in,0.6336
verify_in,0.3145
verify_in,0.3177
decompress_in,0.5883
verify_in,0.3193
verify_in,0.3139
verify_in,0.3197
verify_in,0.3162
verify_in,0.3126
verify_in,0.3131
verify_in,0.3201
verify_in,0.3126
verify_in,0.3169
verify_in,0.3195
verify_in,0.3133
verify_in,0.3184
verify_in,0.3177
verify_in,0.3115
verify_in,0.3133
verify_in,0.3177
verify_in,0.3140
verify_in,0.3170
integrity_out,0.0098
verify_in,0.3154
integrity_out,0.0090
verify_in,0.3165
integrity_out,0.0098
integrity_out,0.0091
verify_in,0.3156
integrity_out,0.0095
verify_in,0.3130
integrity_out,0.0091
verify_in,0.3187
verify_in,0.3152
integrity_out,0.0093
fog_preprocessing,7.8093
verify_in,0.3158
verify_in,0.3206
verify_in,0.3188
verify_in,0.3181
verify_in,0.3125
integrity_out,0.0099
verify_in,0.3147
verify_in,0.3132
verify_in,0.3200
verify_in,0.3159
verify_in,0.3121
verify_in,0.3128
verify_in,0.3146
integrity_out,0.0101
integrity_out,0.0092
integrity_out,0.0092
verify_in,0.3120
verify_in,0.3184
verify_in,0.3136
verify_in,0.3123
integrity_out,0.0100
verify_in,0.3161
verify_in,0.3128
verify_in,0.3198
verify_in,0.3204
verify_in,0.3133
verify_in,0.3188
verify_in,0.3186
verify_in,0.3190
verify_in,0.3125
verify_in,0.3208
verify_in,0.3210
verify_in,0.3160
verify_in,0.3145
verify_in,0.3173
verify_in,0.3131
verify_in,0.3156
verify_in,0.3345
fog_preprocessing,7.6098
verify_in,0.3233
verify_in,0.3216
verify_in,0.3268
verify_in,0.4243
verify_in,0.4556
verify_in,0.4590
verify_in,0.4631
verify_in,0.4684
verify_in,0.5008
verify_in,0.4479
verify_in,0.4501
verify_in,0.4299
verify_in,0.4380
verify_in,0.4332
verify_in,0.4277
verify_in,0.4021
verify_in,0.3296
fog_preprocessing,6.9388
fog_preprocessing,6.6016
fog_preprocessing,6.8783
fog_preprocessing,6.5457
fog_preprocessing,6.8988
fog_preprocessing,7.1779
fog_preprocessing,7.3830
fog_preprocessing,7.7529
fog_preprocessing,7.1478
fog_preprocessing,7.0431
fog_preprocessing,7.4121
fog_preprocessing,8.0965
fog_preprocessing,7.6107
fog_preprocessing,7.1685
fog_preprocessing,8.3845
compress_out,0.0203
decrypt_in,0.0210
fog_preprocessing,7.4078
compress_out,0.0219
decrypt_in,0.0225
fog_preprocessing,8.4043
compress_out,0.0193
decrypt_in,0.0199
compress_out,0.0231
decrypt_in,0.0239
fog_preprocessing,6.8791
compress_out,0.0304
decrypt_in,0.0313
