task,duration_seconds
integrity_out,0.2981
integrity_out,0.2805
integrity_out,0.2735
integrity_out,0.3040
integrity_out,0.2948
integrity_out,0.2784
integrity_out,0.3003
integrity_out,0.3037
integrity_out,0.2770
integrity_out,0.2691
integrity_out,0.2751
integrity_out,0.2703
integrity_out,0.2954
integrity_out,0.2671
integrity_out,0.2760
integrity_out,0.3026
integrity_out,0.2988
integrity_out,0.2740
integrity_out,0.3022
integrity_out,0.3061
integrity_out,0.3053
integrity_out,0.3153
integrity_out,0.3190
integrity_out,0.2724
integrity_out,0.2801
integrity_out,0.2767
integrity_out,0.2871
integrity_out,0.3002
integrity_out,0.2929
integrity_out,0.3199
compress_out,0.4991
decrypt_in,0.5007
compress_out,0.4883
decrypt_in,0.4897
compress_out,0.4335
decrypt_in,0.4348
compress_out,0.4369
decrypt_in,0.4383
compress_out,0.4659
decrypt_in,0.4676
compress_out,0.4476
decrypt_in,0.4488
compress_out,0.4367
decrypt_in,0.4383
compress_out,0.4426
decrypt_in,0.4439
compress_out,0.4371
decrypt_in,0.4385
compress_out,0.4421
decrypt_in,0.4437
compress_out,0.4601
decrypt_in,0.4618
compress_out,0.4439
decrypt_in,0.4455
compress_out,0.4397
decrypt_in,0.4409
compress_out,0.4457
decrypt_in,0.4470
compress_out,0.4640
decrypt_in,0.4653
compress_out,0.4396
decrypt_in,0.4409
compress_out,0.4521
decrypt_in,0.4535
compress_out,0.4663
decrypt_in,0.4681
compress_out,0.5543
decrypt_in,0.5558
compress_out,0.4583
decrypt_in,0.4594
compress_out,0.4502
decrypt_in,0.4516
compress_out,0.4150
decrypt_in,0.4164
compress_out,0.4321
decrypt_in,0.4337
compress_out,0.4178
decrypt_in,0.4188
compress_out,0.4555
decrypt_in,0.4569
compress_out,0.4441
decrypt_in,0.4455
compress_out,0.4218
decrypt_in,0.4231
compress_out,0.4446
decrypt_in,0.4459
compress_out,0.4248
decrypt_in,0.4263
compress_out,0.4489
decrypt_in,0.4505
compress_out,0.4437
decrypt_in,0.4454
compress_out,0.4675
decrypt_in,0.4689
compress_out,0.4238
decrypt_in,0.4250
compress_out,0.4156
decrypt_in,0.4165
compress_out,0.4248
decrypt_in,0.4258
compress_out,0.4520
decrypt_in,0.4534
compress_out,0.4337
decrypt_in,0.4347
compress_out,0.4178
decrypt_in,0.4195
compress_out,0.4415
decrypt_in,0.4430
compress_out,0.4367
decrypt_in,0.4382
compress_out,0.4795
decrypt_in,0.4805
compress_out,0.4552
decrypt_in,0.4568
compress_out,0.5037
decrypt_in,0.5048
compress_out,0.4683
decrypt_in,0.4693
compress_out,0.4344
decrypt_in,0.4357
compress_out,0.4361
decrypt_in,0.4372
compress_out,0.4601
decrypt_in,0.4618
compress_out,0.4624
decrypt_in,0.4638
compress_out,0.4234
decrypt_in,0.4251
compress_out,0.4130
decrypt_in,0.4145
compress_out,0.4385
decrypt_in,0.4398
compress_out,0.4304
decrypt_in,0.4315
compress_out,0.4197
decrypt_in,0.4209
compress_out,0.4110
decrypt_in,0.4120
compress_out,0.4211
decrypt_in,0.4224
compress_out,0.4209
decrypt_in,0.4219
compress_out,0.4184
decrypt_in,0.4195
compress_out,0.4541
decrypt_in,0.4553
compress_out,0.4236
decrypt_in,0.4250
compress_out,0.4249
decrypt_in,0.4259
compress_out,0.4315
decrypt_in,0.4329
compress_out,0.4222
decrypt_in,0.4236
compress_out,0.4513
decrypt_in,0.4529
compress_out,0.4700
decrypt_in,0.4714
compress_out,0.4546
decrypt_in,0.4560
compress_out,0.4398
decrypt_in,0.4410
compress_out,0.4736
decrypt_in,0.4749
compress_out,0.4449
decrypt_in,0.4459
compress_out,0.5433
decrypt_in,0.5451
compress_out,0.5171
decrypt_in,0.5179
compress_out,0.4269
decrypt_in,0.4283
compress_out,0.4292
decrypt_in,0.4302
compress_out,0.4725
decrypt_in,0.4739
compress_out,0.4503
decrypt_in,0.4519
compress_out,0.4412
decrypt_in,0.4425
compress_out,0.4585
decrypt_in,0.4593
compress_out,0.4214
decrypt_in,0.4232
compress_out,0.4367
decrypt_in,0.4377
compress_out,0.4381
decrypt_in,0.4400
compress_out,0.4399
decrypt_in,0.4408
compress_out,0.4213
decrypt_in,0.4232
compress_out,0.4373
decrypt_in,0.4387
compress_out,0.4232
decrypt_in,0.4247
compress_out,0.4214
decrypt_in,0.4225
compress_out,0.4250
decrypt_in,0.4266
compress_out,0.4120
decrypt_in,0.4128
compress_out,0.4269
decrypt_in,0.4281
compress_out,0.4473
decrypt_in,0.4483
compress_out,0.4793
decrypt_in,0.4809
compress_out,0.4595
decrypt_in,0.4603
compress_out,0.5135
decrypt_in,0.5149
compress_out,0.4872
decrypt_in,0.4885
compress_out,0.4948
decrypt_in,0.4960
compress_out,0.5356
decrypt_in,0.5368
compress_out,0.4556
decrypt_in,0.4578
compress_out,0.4352
decrypt_in,0.4360
compress_out,0.4441
decrypt_in,0.4455
compress_out,0.4355
decrypt_in,0.4364
compress_out,0.4410
decrypt_in,0.4423
compress_out,0.4442
decrypt_in,0.4449
encrypt_out,0.1137
decode_in,0.1153
encrypt_out,0.1059
decode_in,0.1067
encrypt_out,0.0871
decode_in,0.0886
encrypt_out,0.0918
decode_in,0.0926
encrypt_out,0.0892
decode_in,0.0903
encrypt_out,0.0938
decode_in,0.0945
encrypt_out,0.0829
decode_in,0.0844
encrypt_out,0.0877
decode_in,0.0885
encrypt_out,0.0845
decode_in,0.0861
encrypt_out,0.0918
decode_in,0.0927
encrypt_out,0.0865
decode_in,0.0877
encrypt_out,0.0905
decode_in,0.0913
encrypt_out,0.0836
decode_in,0.0848
encrypt_out,0.0893
decode_in,0.0902
encrypt_out,0.0818
decode_in,0.0833
encrypt_out,0.0897
decode_in,0.0905
encrypt_out,0.0789
decode_in,0.0815
encrypt_out,0.0853
decode_in,0.0860
encrypt_out,0.0799
decode_in,0.0808
encrypt_out,0.0850
decode_in,0.0859
encrypt_out,0.0831
decode_in,0.0841
encrypt_out,0.0875
decode_in,0.0887
encrypt_out,0.0830
decode_in,0.0840
encrypt_out,0.0871
decode_in,0.0880
encrypt_out,0.0792
decode_in,0.0801
encrypt_out,0.0857
decode_in,0.0870
encrypt_out,0.0817
decode_in,0.0825
encrypt_out,0.0849
decode_in,0.0861
encrypt_out,0.0810
decode_in,0.0820
encrypt_out,0.0869
decode_in,0.0889
encrypt_out,0.0843
decode_in,0.0852
encrypt_out,0.0914
decode_in,0.0927
encrypt_out,0.0816
decode_in,0.0824
encrypt_out,0.0878
decode_in,0.0891
encrypt_out,0.0961
decode_in,0.0970
encrypt_out,0.0835
decode_in,0.0852
encrypt_out,0.0883
decode_in,0.0891
encrypt_out,0.0865
decode_in,0.0879
encrypt_out,0.0910
decode_in,0.0918
encrypt_out,0.0983
decode_in,0.0996
encrypt_out,0.1012
decode_in,0.1020
encrypt_out,0.0846
decode_in,0.0859
encrypt_out,0.0968
decode_in,0.0976
encrypt_out,0.0846
decode_in,0.0860
encrypt_out,0.0889
decode_in,0.0897
encrypt_out,0.0882
decode_in,0.0896
encrypt_out,0.0906
decode_in,0.0915
encrypt_out,0.0839
decode_in,0.0854
encrypt_out,0.0863
decode_in,0.0872
encrypt_out,0.0835
decode_in,0.0851
encrypt_out,0.0898
decode_in,0.0906
encrypt_out,0.0818
decode_in,0.0834
encrypt_out,0.0880
decode_in,0.0890
encrypt_out,0.0818
decode_in,0.0831
encrypt_out,0.0854
decode_in,0.0864
encrypt_out,0.0843
decode_in,0.0855
encrypt_out,0.1178
decode_in,0.1192
encrypt_out,0.1102
decode_in,0.1114
encrypt_out,0.0876
decode_in,0.0886
encrypt_out,0.0850
decode_in,0.0859
encrypt_out,0.1039
decode_in,0.1049
encrypt_out,0.1034
decode_in,0.1044
encrypt_out,0.0844
decode_in,0.0855
encrypt_out,0.0814
decode_in,0.0823
encrypt_out,0.0994
decode_in,0.1007
encrypt_out,0.0850
decode_in,0.0859
encrypt_out,0.0915
decode_in,0.0932
encrypt_out,0.0866
decode_in,0.0874
encrypt_out,0.0845
decode_in,0.0865
encrypt_out,0.0902
decode_in,0.0910
encrypt_out,0.0987
decode_in,0.1002
encrypt_out,0.0901
decode_in,0.0909
encrypt_out,0.0875
decode_in,0.0883
encrypt_out,0.0981
decode_in,0.0989
encrypt_out,0.0880
encrypt_out,0.0927
decode_in,0.0891
decode_in,0.0945
encrypt_out,0.0968
decode_in,0.0982
encrypt_out,0.0975
decode_in,0.0991
encrypt_out,0.0947
encrypt_out,0.0925
decode_in,0.0962
decode_in,0.0941
encrypt_out,0.0862
decode_in,0.0874
encrypt_out,0.0896
decode_in,0.0904
encrypt_out,0.0897
decode_in,0.0908
encrypt_out,0.0940
decode_in,0.0948
encrypt_out,0.0868
decode_in,0.0886
encrypt_out,0.0887
decode_in,0.0894
encrypt_out,0.0847
decode_in,0.0863
encrypt_out,0.0902
decode_in,0.0909
encrypt_out,0.0903
decode_in,0.0916
encrypt_out,0.0910
decode_in,0.0918
encrypt_out,0.0896
decode_in,0.0913
encrypt_out,0.0907
decode_in,0.0916
encrypt_out,0.0892
decode_in,0.0910
encrypt_out,0.0877
decode_in,0.0885
encrypt_out,0.0871
decode_in,0.0885
encrypt_out,0.0851
decode_in,0.0860
encrypt_out,0.0863
encrypt_out,0.0896
decode_in,0.0877
decode_in,0.0915
encrypt_out,0.0855
decode_in,0.0870
encrypt_out,0.0904
decode_in,0.0914
encode_out,0.2541
encode_out,0.2525
encrypt_out,0.1732
decode_in,0.1744
encrypt_out,0.1888
decode_in,0.1893
encode_out,0.2370
encode_out,0.2461
decrypt_in,0.0996
decrypt_in,0.0919
encrypt_out,0.1595
decode_in,0.1612
encrypt_out,0.1660
decode_in,0.1665
encode_out,0.2343
encode_out,0.2565
encode_out,0.2399
encode_out,0.2528
encode_out,0.2439
encode_out,0.2493
decompress_in,0.6892
decompress_in,0.6880
decrypt_in,0.0788
decrypt_in,0.0783
encode_out,0.2450
encode_out,0.2579
encrypt_out,0.1624
decode_in,0.1637
encrypt_out,0.1589
decode_in,0.1596
encode_out,0.2492
encode_out,0.2448
encrypt_out,0.1521
decode_in,0.1536
encrypt_out,0.1542
decode_in,0.1552
encrypt_out,0.1447
decode_in,0.1462
encrypt_out,0.1520
decode_in,0.1529
encode_out,0.2552
encode_out,0.2518
verify_in,0.2796
verify_in,0.2787
encode_out,0.2529
encode_out,0.2646
encode_out,0.2429
encode_out,0.2607
encode_out,0.2640
encode_out,0.2459
decompress_in,0.6315
decompress_in,0.7030
encode_out,0.2467
encode_out,0.2428
encrypt_out,0.1827
decode_in,0.1838
encrypt_out,0.2002
decode_in,0.2013
decrypt_in,0.0881
decrypt_in,0.0902
encode_out,0.2472
encode_out,0.2555
encrypt_out,0.1770
decode_in,0.1779
encrypt_out,0.1540
decode_in,0.1550
decrypt_in,0.0840
decrypt_in,0.0838
decrypt_in,0.0837
encode_out,0.2370
encode_out,0.2607
decrypt_in,0.0877
encrypt_out,0.1509
decode_in,0.1521
encrypt_out,0.1548
decode_in,0.1555
encode_out,0.2482
encode_out,0.2613
encode_out,0.2592
encode_out,0.2401
encode_out,0.2575
encode_out,0.2428
encode_out,0.2484
encode_out,0.2484
encode_out,0.2451
encode_out,0.2442
encode_out,0.2430
encode_out,0.2577
encode_out,0.2389
encode_out,0.2610
encode_out,0.2752
encode_out,0.2426
encode_out,0.2514
encode_out,0.2529
encode_out,0.2531
encode_out,0.2545
encode_out,0.2550
encode_out,0.2551
encode_out,0.2546
encode_out,0.2549
encode_out,0.2486
encode_out,0.2487
encode_out,0.2498
encode_out,0.2530
encode_out,0.2545
encode_out,0.2714
encode_out,0.2426
encode_out,0.2510
encode_out,0.2454
encode_out,0.2505
encode_out,0.2393
encode_out,0.2533
encode_out,0.2412
encode_out,0.2489
encode_out,0.2406
encode_out,0.2488
encode_out,0.2576
encode_out,0.2348
encode_out,0.2457
encode_out,0.2491
encode_out,0.2465
encode_out,0.2397
encode_out,0.2522
encode_out,0.2618
encode_out,0.2510
encode_out,0.2543
encode_out,0.2516
fog_preprocessing,6.4726
encode_out,0.2464
fog_preprocessing,6.5653
encrypt_out,0.1611
decode_in,0.1620
encrypt_out,0.1651
decode_in,0.1656
encode_out,0.2494
encode_out,0.2503
encrypt_out,0.1713
decode_in,0.1726
encrypt_out,0.1677
decode_in,0.1683
encode_out,0.2330
encode_out,0.2332
encrypt_out,0.1639
decode_in,0.1646
encrypt_out,0.1614
decode_in,0.1621
encode_out,0.2558
encode_out,0.2386
verify_in,0.2771
verify_in,0.2740
encrypt_out,0.1537
decode_in,0.1552
encrypt_out,0.1747
decode_in,0.1752
encode_out,0.2532
encode_out,0.2571
decrypt_in,0.0815
decrypt_in,0.0876
encode_out,0.2377
encode_out,0.2481
encode_out,0.2437
encode_out,0.2492
decompress_in,0.6439
encode_out,0.2416
decompress_in,0.6472
encode_out,0.2670
encrypt_out,0.1711
decode_in,0.1717
decrypt_in,0.0815
encrypt_out,0.1698
decode_in,0.1714
decrypt_in,0.0858
encode_out,0.2421
encode_out,0.2463
encode_out,0.2488
encode_out,0.2372
encode_out,0.2364
encode_out,0.2550
decompress_in,0.6720
decompress_in,0.7020
encrypt_out,0.1539
decode_in,0.1551
encrypt_out,0.1794
decode_in,0.1808
decompress_in,0.6928
decrypt_in,0.0898
decrypt_in,0.0895
decompress_in,0.6232
encrypt_out,0.1588
decode_in,0.1602
encrypt_out,0.1795
decode_in,0.1807
encrypt_out,0.2028
decode_in,0.2036
encrypt_out,0.1618
decode_in,0.1628
encrypt_out,0.1696
decode_in,0.1705
encrypt_out,0.1598
decode_in,0.1613
encrypt_out,0.1846
decode_in,0.1858
encrypt_out,0.1685
decode_in,0.1693
encrypt_out,0.1744
decode_in,0.1755
encrypt_out,0.1587
decode_in,0.1600
encrypt_out,0.1705
decode_in,0.1714
encrypt_out,0.1731
decode_in,0.1739
encrypt_out,0.1701
decode_in,0.1713
encrypt_out,0.1593
decode_in,0.1603
encrypt_out,0.1703
decode_in,0.1716
encrypt_out,0.1596
decode_in,0.1605
encrypt_out,0.1694
decode_in,0.1705
encrypt_out,0.1661
decode_in,0.1670
encrypt_out,0.1725
decode_in,0.1739
encrypt_out,0.1790
decode_in,0.1801
encrypt_out,0.1727
decode_in,0.1737
encrypt_out,0.1641
decode_in,0.1650
encrypt_out,0.1768
decode_in,0.1779
encrypt_out,0.1701
decode_in,0.1709
encrypt_out,0.1667
decode_in,0.1680
encrypt_out,0.1715
decode_in,0.1723
encrypt_out,0.1749
decode_in,0.1765
encrypt_out,0.1711
decode_in,0.1718
encrypt_out,0.1673
decode_in,0.1688
encrypt_out,0.1728
decode_in,0.1737
encrypt_out,0.1599
decode_in,0.1612
encrypt_out,0.1747
decode_in,0.1756
encrypt_out,0.1607
decode_in,0.1622
encrypt_out,0.1651
decode_in,0.1661
encrypt_out,0.1586
decode_in,0.1597
encrypt_out,0.1640
decode_in,0.1650
encrypt_out,0.1700
decode_in,0.1710
encrypt_out,0.1716
decode_in,0.1726
encrypt_out,0.1689
decode_in,0.1701
encrypt_out,0.1653
decode_in,0.1663
encrypt_out,0.1646
decode_in,0.1659
encrypt_out,0.1738
decode_in,0.1750
encrypt_out,0.1738
decode_in,0.1749
encrypt_out,0.1601
decode_in,0.1611
encrypt_out,0.1639
decode_in,0.1653
encrypt_out,0.1719
decode_in,0.1731
encrypt_out,0.1666
decode_in,0.1680
encrypt_out,0.1674
decode_in,0.1689
encrypt_out,0.1571
decode_in,0.1581
encrypt_out,0.1622
decode_in,0.1633
integrity_out,0.0103
encrypt_out,0.1969
decode_in,0.1981
integrity_out,0.0101
encrypt_out,0.1762
decode_in,0.1771
decrypt_in,0.0865
decrypt_in,0.0853
encrypt_out,0.1859
decode_in,0.1874
encrypt_out,0.1643
decode_in,0.1651
decrypt_in,0.0828
decrypt_in,0.0831
encrypt_out,0.1627
decode_in,0.1640
encrypt_out,0.1724
decode_in,0.1738
decrypt_in,0.0831
decrypt_in,0.0838
encrypt_out,0.1870
decode_in,0.1886
encrypt_out,0.1969
decode_in,0.1976
fog_preprocessing,5.8593
fog_preprocessing,5.8624
decrypt_in,0.0847
decrypt_in,0.1095
encrypt_out,0.1551
decode_in,0.1565
encrypt_out,0.1631
decode_in,0.1639
decompress_in,0.6236
decompress_in,0.6574
encrypt_out,0.1565
decode_in,0.1579
encrypt_out,0.1548
decode_in,0.1558
encrypt_out,0.1617
decode_in,0.1628
encrypt_out,0.1657
decode_in,0.1671
encrypt_out,0.1557
decode_in,0.1571
verify_in,0.2870
encrypt_out,0.1603
decode_in,0.1617
verify_in,0.2755
decrypt_in,0.0780
decrypt_in,0.0845
decompress_in,0.6543
decompress_in,0.6647
encrypt_out,0.1655
decode_in,0.1665
encrypt_out,0.1647
decode_in,0.1659
encrypt_out,0.1632
decode_in,0.1642
encrypt_out,0.1516
decode_in,0.1530
encrypt_out,0.1688
decode_in,0.1697
encrypt_out,0.1574
decode_in,0.1588
verify_in,0.2819
decrypt_in,0.0903
verify_in,0.2883
decrypt_in,0.0824
verify_in,0.3017
decompress_in,0.6029
decompress_in,0.6591
verify_in,0.3103
decrypt_in,0.0818
decrypt_in,0.0807
decrypt_in,0.0842
decrypt_in,0.0837
decrypt_in,0.0836
decrypt_in,0.0832
decrypt_in,0.0865
decrypt_in,0.0824
decrypt_in,0.0842
decrypt_in,0.0838
decrypt_in,0.0834
decrypt_in,0.0821
decrypt_in,0.0846
decrypt_in,0.0842
decrypt_in,0.0825
decrypt_in,0.0827
decrypt_in,0.0836
decrypt_in,0.0828
decrypt_in,0.0830
decrypt_in,0.0836
decrypt_in,0.0835
decrypt_in,0.0835
decrypt_in,0.0824
decrypt_in,0.0833
decrypt_in,0.0830
decrypt_in,0.0874
decrypt_in,0.0828
decrypt_in,0.0821
decrypt_in,0.0820
decrypt_in,0.0883
decrypt_in,0.0830
decrypt_in,0.0862
decrypt_in,0.0866
decrypt_in,0.0900
decrypt_in,0.0830
decrypt_in,0.0825
decrypt_in,0.0917
decrypt_in,0.0934
decrypt_in,0.0902
decrypt_in,0.0919
decrypt_in,0.0887
decrypt_in,0.0887
decrypt_in,0.0833
decrypt_in,0.0850
decrypt_in,0.0837
decrypt_in,0.0842
decrypt_in,0.0831
decrypt_in,0.0869
decrypt_in,0.0838
decrypt_in,0.0827
compress_out,0.0203
decrypt_in,0.0210
compress_out,0.0151
decrypt_in,0.0159
decrypt_in,0.0824
decrypt_in,0.0823
decompress_in,0.6202
decompress_in,0.6346
decrypt_in,0.0841
decrypt_in,0.0853
decompress_in,0.6593
decompress_in,0.6008
decrypt_in,0.0855
decrypt_in,0.0855
decompress_in,0.6038
decompress_in,0.6443
decrypt_in,0.0826
integrity_out,0.0094
integrity_out,0.0093
decrypt_in,0.0865
decompress_in,0.5999
decompress_in,0.6622
decrypt_in,0.0856
decrypt_in,0.0782
verify_in,0.2778
verify_in,0.2794
decrypt_in,0.0785
decrypt_in,0.0835
decrypt_in,0.0847
decrypt_in,0.0845
decrypt_in,0.0838
decrypt_in,0.0854
fog_preprocessing,5.8866
fog_preprocessing,5.8656
decompress_in,0.6697
decompress_in,0.6608
verify_in,0.2833
verify_in,0.2881
decrypt_in,0.0786
decrypt_in,0.0855
decrypt_in,0.0821
decrypt_in,0.0841
decrypt_in,0.0817
decrypt_in,0.0843
decompress_in,0.6452
fog_preprocessing,5.9727
decompress_in,0.6193
fog_preprocessing,5.9495
verify_in,0.2823
verify_in,0.2739
fog_preprocessing,5.9242
decompress_in,0.6076
fog_preprocessing,5.9203
decompress_in,0.7017
decompress_in,0.6930
decompress_in,0.6569
decompress_in,0.6681
decompress_in,0.7096
decompress_in,0.7262
decompress_in,0.6091
decompress_in,0.7136
decompress_in,0.6347
decompress_in,0.5894
decompress_in,0.7363
decompress_in,0.6581
decompress_in,0.6250
decompress_in,0.6659
decompress_in,0.6359
decompress_in,0.6271
decompress_in,0.5874
decompress_in,0.6294
decompress_in,0.6518
decompress_in,0.7008
decompress_in,0.7624
decompress_in,0.8899
decompress_in,0.5765
decompress_in,0.7009
decompress_in,0.6089
decompress_in,0.6280
decompress_in,0.6555
decompress_in,0.6552
decompress_in,0.6231
decompress_in,0.5874
decompress_in,0.5968
decompress_in,0.6729
decompress_in,0.6425
decompress_in,0.6405
decompress_in,0.6033
decompress_in,0.7727
decompress_in,0.6996
decompress_in,0.6156
decompress_in,0.6103
decompress_in,0.6907
decompress_in,0.6600
decompress_in,0.6234
decompress_in,0.6847
decompress_in,0.6235
decompress_in,0.6507
decompress_in,0.5953
decompress_in,0.5927
decompress_in,0.6067
encrypt_out,0.0105
decode_in,0.0111
encrypt_out,0.0082
decode_in,0.0087
decompress_in,0.5927
decompress_in,0.6205
verify_in,0.3175
decompress_in,0.6407
verify_in,0.3191
decompress_in,0.7471
decompress_in,0.6152
verify_in,0.2974
verify_in,0.2840
decompress_in,0.5962
decompress_in,0.6483
verify_in,0.3006
verify_in,0.3185
compress_out,0.0165
decrypt_in,0.0171
compress_out,0.0140
decrypt_in,0.0145
decompress_in,0.6152
decompress_in,0.6550
verify_in,0.3106
verify_in,0.3040
decompress_in,0.6346
decompress_in,0.5992
fog_preprocessing,5.8899
fog_preprocessing,5.8880
decompress_in,0.6301
decompress_in,0.6393
decompress_in,0.6519
decompress_in,0.6268
decompress_in,0.5766
integrity_out,0.0093
integrity_out,0.0086
decompress_in,0.6610
verify_in,0.3175
verify_in,0.2899
fog_preprocessing,5.8821
fog_preprocessing,5.9598
decompress_in,0.6392
decompress_in,0.6133
decompress_in,0.5966
decompress_in,0.6009
decompress_in,0.6463
decompress_in,0.6183
integrity_out,0.0104
verify_in,0.3164
integrity_out,0.0082
verify_in,0.3010
fog_preprocessing,5.9487
integrity_out,0.0102
fog_preprocessing,5.9243
integrity_out,0.0086
verify_in,0.2721
verify_in,0.2688
verify_in,0.2700
verify_in,0.2733
verify_in,0.2708
verify_in,0.2719
verify_in,0.2689
verify_in,0.2747
verify_in,0.2753
verify_in,0.2740
verify_in,0.2740
verify_in,0.2810
verify_in,0.2813
verify_in,0.2773
verify_in,0.2802
verify_in,0.3185
verify_in,0.3166
verify_in,0.2838
verify_in,0.2816
verify_in,0.2739
verify_in,0.2735
verify_in,0.2768
verify_in,0.2754
verify_in,0.2715
verify_in,0.2722
verify_in,0.2704
verify_in,0.2696
verify_in,0.2759
verify_in,0.2763
verify_in,0.2740
verify_in,0.2763
verify_in,0.2701
verify_in,0.2705
verify_in,0.2723
verify_in,0.2707
verify_in,0.2855
verify_in,0.2860
verify_in,0.2791
verify_in,0.2787
verify_in,0.2690
verify_in,0.2692
verify_in,0.2707
verify_in,0.2886
verify_in,0.2859
verify_in,0.2732
verify_in,0.2726
verify_in,0.2734
verify_in,0.2799
verify_in,0.2821
encode_out,0.0240
encode_out,0.0367
encrypt_out,0.0413
decode_in,0.0421
encrypt_out,0.0476
decode_in,0.0483
decrypt_in,0.0264
decrypt_in,0.0228
decompress_in,0.0316
decompress_in,0.0272
verify_in,0.0096
verify_in,0.0083
verify_in,0.2842
verify_in,0.2818
verify_in,0.2792
fog_preprocessing,5.8901
verify_in,0.2722
fog_preprocessing,5.9067
verify_in,0.2823
cloud_inference,10.1073
cloud_inference,10.2299
fog_preprocessing,5.8994
fog_preprocessing,5.8593
verify_in,0.2727
verify_in,0.3154
fog_preprocessing,5.8974
encrypt_out,0.0122
decode_in,0.0128
encrypt_out,0.0087
decode_in,0.0093
fog_preprocessing,5.8789
verify_in,0.2719
verify_in,0.2825
fog_preprocessing,5.8649
fog_preprocessing,5.8293
verify_in,0.2774
integrity_out,0.0089
integrity_out,0.0083
verify_in,0.2768
