task,duration_seconds
integrity_out,0.2831
integrity_out,0.2844
integrity_out,0.2838
integrity_out,0.2763
integrity_out,0.2805
integrity_out,0.2829
integrity_out,0.2727
integrity_out,0.2974
integrity_out,0.2966
integrity_out,0.2838
integrity_out,0.2882
integrity_out,0.3189
integrity_out,0.3004
integrity_out,0.3137
integrity_out,0.3167
integrity_out,0.2806
integrity_out,0.2975
integrity_out,0.3106
integrity_out,0.2968
integrity_out,0.3212
integrity_out,0.2929
integrity_out,0.3064
integrity_out,0.2785
integrity_out,0.3114
integrity_out,0.2860
integrity_out,0.3032
integrity_out,0.2875
integrity_out,0.3208
integrity_out,0.2908
integrity_out,0.2832
integrity_out,0.3146
integrity_out,0.3084
integrity_out,0.3075
integrity_out,0.2863
integrity_out,0.3157
integrity_out,0.2893
integrity_out,0.2911
integrity_out,0.2754
integrity_out,0.3075
integrity_out,0.2779
integrity_out,0.2883
integrity_out,0.3066
integrity_out,0.3483
integrity_out,0.3719
integrity_out,0.3488
integrity_out,0.3328
integrity_out,0.3554
integrity_out,0.3394
integrity_out,0.3642
integrity_out,0.3782
integrity_out,0.3132
integrity_out,0.3128
integrity_out,0.3406
integrity_out,0.2929
integrity_out,0.3161
integrity_out,0.2856
integrity_out,0.2915
integrity_out,0.3135
integrity_out,0.2898
integrity_out,0.2915
integrity_out,0.3146
integrity_out,0.2807
integrity_out,0.3058
integrity_out,0.2806
integrity_out,0.2902
integrity_out,0.2882
integrity_out,0.2967
integrity_out,0.2943
integrity_out,0.3254
integrity_out,0.2811
integrity_out,0.3123
integrity_out,0.2914
integrity_out,0.3149
integrity_out,0.3172
integrity_out,0.3544
integrity_out,0.3498
integrity_out,0.3405
compress_out,0.4883
decrypt_in,0.4896
compress_out,0.4868
decrypt_in,0.4875
integrity_out,0.3248
compress_out,0.5110
decrypt_in,0.5117
integrity_out,0.3341
compress_out,0.4763
decrypt_in,0.4780
compress_out,0.4807
decrypt_in,0.4815
compress_out,0.4665
decrypt_in,0.4673
compress_out,0.4732
compress_out,0.4796
decrypt_in,0.4743
decrypt_in,0.4808
compress_out,0.4659
decrypt_in,0.4666
compress_out,0.4706
decrypt_in,0.4712
compress_out,0.4950
decrypt_in,0.4957
compress_out,0.4563
decrypt_in,0.4577
compress_out,0.4809
decrypt_in,0.4826
compress_out,0.4698
decrypt_in,0.4705
compress_out,0.4768
decrypt_in,0.4799
compress_out,0.4783
decrypt_in,0.4812
compress_out,0.4723
decrypt_in,0.4729
compress_out,0.4719
decrypt_in,0.4724
compress_out,0.4684
decrypt_in,0.4690
compress_out,0.4739
decrypt_in,0.4754
compress_out,0.4601
decrypt_in,0.4610
compress_out,0.4643
decrypt_in,0.4651
compress_out,0.4845
compress_out,0.4845
decrypt_in,0.4856
decrypt_in,0.4856
compress_out,0.4730
decrypt_in,0.4748
compress_out,0.4729
decrypt_in,0.4734
compress_out,0.4697
decrypt_in,0.4704
compress_out,0.4682
decrypt_in,0.4693
compress_out,0.4611
decrypt_in,0.4619
compress_out,0.4602
decrypt_in,0.4609
compress_out,0.4717
decrypt_in,0.4731
compress_out,0.4750
decrypt_in,0.4758
compress_out,0.4745
decrypt_in,0.4752
compress_out,0.4707
decrypt_in,0.4712
compress_out,0.4706
decrypt_in,0.4712
compress_out,0.4731
decrypt_in,0.4747
compress_out,0.4597
decrypt_in,0.4603
compress_out,0.5027
decrypt_in,0.5041
compress_out,0.4858
decrypt_in,0.4869
compress_out,0.4918
compress_out,0.4744
decrypt_in,0.4926
compress_out,0.4820
decrypt_in,0.4750
decrypt_in,0.4834
compress_out,0.4765
decrypt_in,0.4772
compress_out,0.4738
decrypt_in,0.4753
compress_out,0.4646
decrypt_in,0.4655
compress_out,0.4622
decrypt_in,0.4637
compress_out,0.4685
decrypt_in,0.4698
compress_out,0.4741
decrypt_in,0.4748
compress_out,0.4744
decrypt_in,0.4751
compress_out,0.4759
decrypt_in,0.4766
compress_out,0.4759
decrypt_in,0.4767
compress_out,0.4732
decrypt_in,0.4748
compress_out,0.4745
decrypt_in,0.4752
compress_out,0.4569
decrypt_in,0.4583
compress_out,0.4704
decrypt_in,0.4719
compress_out,0.4815
decrypt_in,0.4823
compress_out,0.4756
decrypt_in,0.4762
compress_out,0.4825
decrypt_in,0.4833
compress_out,0.5094
decrypt_in,0.5103
compress_out,0.4842
decrypt_in,0.4856
compress_out,0.4732
decrypt_in,0.4741
compress_out,0.4589
decrypt_in,0.4597
compress_out,0.4731
decrypt_in,0.4745
compress_out,0.4802
decrypt_in,0.4809
compress_out,0.4822
decrypt_in,0.4828
compress_out,0.4821
decrypt_in,0.4828
compress_out,0.4929
decrypt_in,0.4938
compress_out,0.4679
compress_out,0.4698
decrypt_in,0.4693
decrypt_in,0.4706
compress_out,0.4794
decrypt_in,0.4811
compress_out,6.0795
decrypt_in,6.0810
compress_out,5.8052
decrypt_in,5.8060
compress_out,6.1853
decrypt_in,6.1866
compress_out,5.6580
decrypt_in,5.6587
compress_out,6.7404
decrypt_in,6.7418
compress_out,1.3772
decrypt_in,1.3784
compress_out,7.7528
decrypt_in,7.7542
compress_out,1.1574
decrypt_in,1.1580
compress_out,1.7787
decrypt_in,1.7802
compress_out,0.5493
decrypt_in,0.5507
compress_out,2.4887
decrypt_in,2.4903
compress_out,8.5812
decrypt_in,8.5821
compress_out,2.5862
decrypt_in,2.5877
compress_out,0.6896
compress_out,0.9268
decrypt_in,0.6906
decrypt_in,0.9276
compress_out,8.6036
decrypt_in,8.6049
compress_out,0.4981
decrypt_in,0.4989
compress_out,1.3633
decrypt_in,1.3641
compress_out,0.4988
decrypt_in,0.4998
compress_out,0.6699
decrypt_in,0.6710
compress_out,0.4750
decrypt_in,0.4762
compress_out,1.2516
decrypt_in,1.2522
compress_out,0.7503
decrypt_in,0.7511
compress_out,0.8438
decrypt_in,0.8445
encrypt_out,0.1549
decode_in,0.1567
encrypt_out,0.1500
decode_in,0.1507
compress_out,0.4716
decrypt_in,0.4725
encrypt_out,0.1411
decode_in,0.1418
encrypt_out,0.0987
decode_in,0.1003
compress_out,0.4623
decrypt_in,0.4631
encrypt_out,0.1074
decode_in,0.1082
encrypt_out,0.1334
decode_in,0.1341
encrypt_out,0.0973
decode_in,0.0987
encrypt_out,0.1245
decode_in,0.1255
compress_out,0.6656
decrypt_in,0.6664
encrypt_out,0.1009
decode_in,0.1016
encrypt_out,0.1060
decode_in,0.1069
encrypt_out,0.1004
decode_in,0.1014
encrypt_out,0.0955
decode_in,0.0963
encrypt_out,0.0977
decode_in,0.0985
encrypt_out,0.0961
decode_in,0.0968
compress_out,0.5689
decrypt_in,0.5697
encrypt_out,0.1461
decode_in,0.1467
encrypt_out,0.0965
decode_in,0.0972
encrypt_out,0.1003
decode_in,0.1010
encrypt_out,0.1057
decode_in,0.1064
encrypt_out,0.1040
decode_in,0.1048
encrypt_out,0.1047
decode_in,0.1057
encrypt_out,0.1068
decode_in,0.1076
encrypt_out,0.1366
decode_in,0.1374
compress_out,0.5442
decrypt_in,0.5449
encrypt_out,0.0980
decode_in,0.0985
compress_out,0.6508
decrypt_in,0.6515
encrypt_out,0.1034
decode_in,0.1041
encrypt_out,0.0949
decode_in,0.0955
encrypt_out,0.1034
decode_in,0.1041
encrypt_out,0.0987
decode_in,0.0999
encrypt_out,0.1013
decode_in,0.1022
encrypt_out,0.1013
decode_in,0.1018
encrypt_out,0.1050
decode_in,0.1056
encrypt_out,0.1096
decode_in,0.1103
encrypt_out,0.0955
decode_in,0.0963
encrypt_out,0.1021
decode_in,0.1028
encrypt_out,0.1034
decode_in,0.1045
encrypt_out,0.0993
decode_in,0.1000
encrypt_out,0.1021
decode_in,0.1030
encrypt_out,0.1043
decode_in,0.1049
encrypt_out,0.1086
decode_in,0.1092
encrypt_out,0.1006
decode_in,0.1013
encrypt_out,0.0975
decode_in,0.0982
encrypt_out,0.1005
decode_in,0.1012
encrypt_out,0.1011
decode_in,0.1021
encrypt_out,0.0996
decode_in,0.1003
encrypt_out,0.1037
decode_in,0.1043
encrypt_out,0.1041
decode_in,0.1047
encrypt_out,0.1057
decode_in,0.1064
encrypt_out,0.1029
decode_in,0.1039
encrypt_out,0.0992
decode_in,0.0998
encrypt_out,0.1005
decode_in,0.1010
encrypt_out,0.0962
decode_in,0.0971
encrypt_out,0.1132
decode_in,0.1138
encrypt_out,0.1085
decode_in,0.1093
encrypt_out,0.1027
decode_in,0.1034
encrypt_out,0.1142
decode_in,0.1148
encrypt_out,0.1103
decode_in,0.1109
encrypt_out,0.1017
decode_in,0.1025
encrypt_out,0.0959
decode_in,0.0965
encrypt_out,0.1232
decode_in,0.1242
encrypt_out,0.1054
decode_in,0.1061
encrypt_out,0.1009
decode_in,0.1028
encrypt_out,0.1312
decode_in,0.1317
encrypt_out,0.1016
decode_in,0.1024
encrypt_out,0.1254
decode_in,0.1263
encrypt_out,0.1276
decode_in,0.1281
encrypt_out,0.1258
decode_in,0.1266
encrypt_out,0.0974
decode_in,0.0983
encrypt_out,0.1149
decode_in,0.1162
encrypt_out,0.1210
decode_in,0.1215
encrypt_out,0.1199
decode_in,0.1205
encrypt_out,0.1004
decode_in,0.1010
encrypt_out,0.1126
decode_in,0.1131
encrypt_out,0.1106
decode_in,0.1111
encrypt_out,0.1225
decode_in,0.1238
encrypt_out,0.0968
decode_in,0.0976
encrypt_out,0.0969
decode_in,0.0976
encrypt_out,0.1013
decode_in,0.1019
encrypt_out,0.1102
decode_in,0.1109
encrypt_out,0.0993
decode_in,0.1001
encrypt_out,0.1010
decode_in,0.1015
encrypt_out,0.1077
decode_in,0.1082
encrypt_out,0.1228
decode_in,0.1236
encrypt_out,0.0969
decode_in,0.0977
encrypt_out,0.0966
decode_in,0.0972
encrypt_out,0.0973
decode_in,0.0978
encrypt_out,0.1069
decode_in,0.1078
encrypt_out,0.1007
decode_in,0.1014
encrypt_out,0.1037
decode_in,0.1043
encrypt_out,0.1094
decode_in,0.1099
encrypt_out,0.1075
decode_in,0.1082
encrypt_out,0.0971
decode_in,0.0978
encrypt_out,0.0972
decode_in,0.0979
encrypt_out,0.0994
decode_in,0.1000
encrypt_out,0.0989
decode_in,0.0995
encrypt_out,0.1055
decode_in,0.1061
encrypt_out,0.1061
decode_in,0.1069
encrypt_out,0.0973
decode_in,0.0980
encode_out,0.2711
encode_out,0.2817
encode_out,0.2777
encode_out,0.2758
encode_out,0.2610
encode_out,0.2714
encrypt_out,0.0979
decode_in,0.0987
encode_out,0.2650
encrypt_out,0.1683
decode_in,0.1695
encrypt_out,0.1052
decode_in,0.1063
encode_out,0.3905

decode_in,0.2598
encode_out,0.2826
encrypt_out,0.2105
decode_in,0.2113
encrypt_out,0.2301
decode_in,0.2309
encode_out,0.2825
decrypt_in,0.1105
encrypt_out,0.2178
decode_in,0.2185
encode_out,0.2760
encode_out,0.2736
encode_out,0.2833
decrypt_in,0.1082
decrypt_in,0.1056
decrypt_in,0.0971
encode_out,0.2616
encode_out,0.2776
decrypt_in,0.1027
encode_out,0.2716
encrypt_out,0.1936
decode_in,0.1944
encode_out,0.2727
encode_out,0.2765
encrypt_out,0.1065
decode_in,0.1074
encode_out,0.2811
encode_out,0.2865
encrypt_out,0.0979
decode_in,0.0986
encrypt_out,0.1621
decode_in,0.1632
encode_out,0.3801
encode_out,0.2696
encode_out,0.2640
encode_out,0.2601
encode_out,0.2650
encode_out,0.2790
encode_out,0.2849
encode_out,0.2788
encode_out,0.2647
encrypt_out,0.5656
decode_in,0.5671
encode_out,0.2726
encode_out,0.3308
encode_out,0.2829
encrypt_out,1.1501
decode_in,1.1509
encrypt_out,0.8541
decode_in,0.8550
encode_out,0.2739
encrypt_out,0.4951
decode_in,0.4959
encode_out,0.2844
encode_out,0.2849
encode_out,0.3729
encrypt_out,0.9671
decode_in,0.9679
encode_out,0.2920
encrypt_out,1.2817
decode_in,1.2825
encrypt_out,1.0945
decode_in,1.0952
encrypt_out,0.1835
decode_in,0.1846
encode_out,0.2751
encode_out,0.2818
encode_out,0.2890
encrypt_out,0.1865
decode_in,0.1871
decrypt_in,0.0964
encode_out,0.2959
encode_out,0.2788
encode_out,0.2873
encode_out,0.3126
encrypt_out,0.1793
decode_in,0.1800
encode_out,0.2556
encrypt_out,0.1873
decode_in,0.1887
encrypt_out,0.1790
decode_in,0.1803
encode_out,0.2894
encode_out,0.2833
encode_out,0.2838
encrypt_out,0.2269
decode_in,0.2280
encode_out,0.2799
decrypt_in,0.1038
encode_out,0.2698
encode_out,0.2739
encode_out,0.2696
encrypt_out,0.1815
decode_in,0.1821
decompress_in,0.7469
encode_out,0.3482
encrypt_out,0.1733
decode_in,0.1742
decompress_in,0.7519
encrypt_out,0.1691
decode_in,0.1698
decompress_in,0.8298
encrypt_out,0.1717
decode_in,0.1725

decompress_in,0.7108
encrypt_out,0.1731
decode_in,0.1737
encode_out,0.2710
encode_out,0.2672
encode_out,0.2762
encode_out,0.3647
encode_out,0.2819
encrypt_out,0.1787
decode_in,0.1796
decrypt_in,0.1147
encrypt_out,0.1992
decode_in,0.2000
encrypt_out,0.1787
decode_in,0.1794
encrypt_out,0.2012
decode_in,0.2027
encode_out,0.4768

decode_in,0.1848
encode_out,0.2786
decompress_in,1.7972
decrypt_in,0.1080
encode_out,0.2776
decrypt_in,0.1125
encrypt_out,0.2279
decode_in,0.2286
decrypt_in,0.1380
encrypt_out,0.1845
decode_in,0.1851
encrypt_out,0.1812
decode_in,0.1817
encode_out,0.2664
encode_out,0.2725
encode_out,0.2881
encode_out,0.2909
decrypt_in,0.1157
encode_out,0.3224
decrypt_in,0.1172
encrypt_out,0.2025
encrypt_out,0.2265
decode_in,0.2044
decode_in,0.2279
decrypt_in,0.1111
encode_out,0.2615
encrypt_out,0.2119
encode_out,0.2816
decode_in,0.2180
encrypt_out,0.2137
decode_in,0.2186
decrypt_in,0.0964
encrypt_out,0.2028
decode_in,0.2034
decrypt_in,0.0943
encode_out,0.2732
encode_out,0.2715
encrypt_out,0.2028
decode_in,0.2035
encrypt_out,0.2099
decode_in,0.2109
encode_out,0.2761
encrypt_out,0.2300
decode_in,0.2306
encode_out,0.2794
encode_out,0.2805
encode_out,0.2791
encrypt_out,0.1908
decode_in,0.1915
encode_out,0.2574
decrypt_in,0.1042
encrypt_out,0.2232
decode_in,0.2238
decrypt_in,0.1048
encrypt_out,0.2212
decode_in,0.2217
encode_out,0.2612
encrypt_out,0.2615
decode_in,0.2620
decrypt_in,0.0926
encode_out,0.2619
decrypt_in,0.0912
encrypt_out,0.2362
decode_in,0.2373
encode_out,0.2706
encode_out,0.2720
encode_out,0.2737
encode_out,0.2697
encode_out,0.2809
encrypt_out,0.2309
decode_in,0.2316
encode_out,0.2688
encode_out,0.2739
encode_out,0.2556
encrypt_out,0.3687
decode_in,0.3696
encrypt_out,0.3917
decode_in,0.3922
encode_out,0.2540
encrypt_out,0.2910
decode_in,0.2916
encrypt_out,0.3947
decode_in,0.3954
encode_out,0.2753
encode_out,0.2846
encode_out,0.2809
encrypt_out,0.3590
decode_in,0.3598
encrypt_out,0.2534
decode_in,0.2542
decrypt_in,0.1182
encode_out,0.2720
decrypt_in,0.0923
encode_out,0.2768
decompress_in,0.8123
encode_out,0.2786
decrypt_in,0.0979
encrypt_out,0.1994
decode_in,0.2001
encode_out,0.2941
encode_out,0.2495
decrypt_in,0.1060
encrypt_out,0.1694
decode_in,0.1700
verify_in,0.3080
decrypt_in,0.1036
encode_out,0.2741
encode_out,0.2524
encode_out,0.2654
verify_in,0.3232
encode_out,0.3125
verify_in,0.3307
encrypt_out,0.1813
decode_in,0.1823
encrypt_out,0.2067
decode_in,0.2074
encrypt_out,0.1931
decode_in,0.1937
encrypt_out,0.1805
decode_in,0.1812
verify_in,0.3345
decompress_in,0.9012
decrypt_in,0.1364
decrypt_in,0.1320
encrypt_out,0.1992
decode_in,0.1999
decrypt_in,0.0941
decrypt_in,0.1298
decrypt_in,0.1444
decrypt_in,0.0918
encrypt_out,0.2128
decode_in,0.2135
encrypt_out,0.2075
decode_in,0.2084
encrypt_out,0.2040
decode_in,0.2054
decrypt_in,0.0973
decrypt_in,0.0973
verify_in,0.3180
encrypt_out,0.1814
decode_in,0.1822
encrypt_out,0.1685
decode_in,0.1692
encrypt_out,0.1811
decode_in,0.1820
encrypt_out,0.1694
decode_in,0.1707
decompress_in,0.6759
encrypt_out,0.1726
decode_in,0.1738
decrypt_in,0.1205
decrypt_in,0.0993
decompress_in,0.6216
decompress_in,0.6617
decompress_in,0.5850
decrypt_in,0.0962
decrypt_in,0.0927
encrypt_out,0.1773
decode_in,0.1781
decrypt_in,0.1059
encrypt_out,0.1751
decode_in,0.1764
encrypt_out,0.3673
decode_in,0.3679
decompress_in,0.5976
encrypt_out,0.1756
decode_in,0.1763
decompress_in,0.6017
decrypt_in,0.0973
decrypt_in,0.1027
decrypt_in,0.1061
encrypt_out,0.1753
decode_in,0.1764
decompress_in,0.6275
decrypt_in,0.0931
encrypt_out,0.1775
decode_in,0.1788
encrypt_out,0.1696
decode_in,0.1703
encrypt_out,0.1590
decode_in,0.1596
decrypt_in,0.1010
decompress_in,0.6500
decrypt_in,0.1103
encrypt_out,0.1872
decode_in,0.1878
decompress_in,0.6347
decrypt_in,0.1082
encrypt_out,0.1900
decode_in,0.1909
decrypt_in,0.1080
encrypt_out,0.2038
decode_in,0.2050
encrypt_out,0.1891
decode_in,0.1905
encrypt_out,0.1934
decode_in,0.1941
encrypt_out,0.1685
decode_in,0.1693
encrypt_out,0.1639
decode_in,0.1647
decrypt_in,0.0929
encrypt_out,0.1674
decode_in,0.1686
encrypt_out,0.1727
decode_in,0.1738
encrypt_out,0.1642
decode_in,0.1655
decrypt_in,0.1000
encrypt_out,0.1657
decode_in,0.1685
decrypt_in,0.0927
decompress_in,0.7744
decrypt_in,0.0938
decrypt_in,0.0962
encrypt_out,0.1564
decode_in,0.1571
decompress_in,0.7264
decompress_in,0.7216
decrypt_in,0.0977
encrypt_out,0.1778
decode_in,0.1785
decompress_in,0.9309
decrypt_in,0.0982
encrypt_out,0.1650
decode_in,0.1656
encrypt_out,0.2438
decode_in,0.2450
encrypt_out,0.1683
decode_in,0.1690
encrypt_out,0.1684
decode_in,0.1693
decrypt_in,0.1008
encrypt_out,0.2129
decode_in,0.2136
decrypt_in,0.0971
encrypt_out,0.2444
decode_in,0.2451
verify_in,0.3729
encrypt_out,0.2457
decode_in,0.2579
encrypt_out,0.2106
decode_in,0.2118
encrypt_out,0.2641
decode_in,0.2647
decompress_in,0.8403
decompress_in,0.8395
encrypt_out,0.2536
decode_in,0.2801
encrypt_out,0.2425
decode_in,0.2431
decompress_in,0.8443
decrypt_in,0.1005
decrypt_in,0.0947
decrypt_in,0.1008
decrypt_in,0.1589
decompress_in,1.3123
decompress_in,1.0254
decrypt_in,0.1073
verify_in,0.3384
decompress_in,0.7001
decompress_in,0.6489
decompress_in,0.6557
decompress_in,0.5571
decrypt_in,0.0922
decrypt_in,0.1004
decrypt_in,0.0927
decompress_in,0.6143
decompress_in,0.7297
decrypt_in,0.0961
decompress_in,0.6981
decrypt_in,0.0949
decrypt_in,0.0920
decompress_in,0.7719
decrypt_in,0.0916
decrypt_in,0.1058
verify_in,0.3262
verify_in,0.3105
decompress_in,0.5780
decompress_in,0.5733
verify_in,0.3026
verify_in,0.3135
decrypt_in,0.0984
decompress_in,0.6053
decrypt_in,0.1080
decrypt_in,0.0960
decompress_in,0.5616
decrypt_in,0.0929
decompress_in,0.5660
verify_in,0.3392
verify_in,0.3377
decompress_in,0.7069
decrypt_in,0.0949
decompress_in,0.6628
decompress_in,0.6436
decrypt_in,0.0899
verify_in,0.3151
decrypt_in,0.0889
decrypt_in,0.0949
decompress_in,0.5714
verify_in,0.3036
decrypt_in,0.1057
decompress_in,0.5962
verify_in,0.3151
decrypt_in,0.0965
decompress_in,0.6169
decrypt_in,0.1071
decrypt_in,0.0929
decompress_in,0.5899
decrypt_in,0.0943
decrypt_in,0.0934
decrypt_in,0.0942
decrypt_in,0.1006
decompress_in,0.5900
decrypt_in,0.0878
decrypt_in,0.0923
decrypt_in,0.0978
decompress_in,0.7383
decompress_in,0.7086
fog_preprocessing,7.4732
decompress_in,0.6607
verify_in,0.3319
fog_preprocessing,7.9274
decrypt_in,0.0968
fog_preprocessing,7.6173
verify_in,0.3171
verify_in,0.3089
decrypt_in,0.0982
decrypt_in,0.0977
decompress_in,0.6585
fog_preprocessing,7.6041
decrypt_in,0.1126
decrypt_in,0.1011
decompress_in,0.6798
verify_in,0.3266
decrypt_in,0.1074
decrypt_in,0.0978
decrypt_in,0.0957
decompress_in,0.6781
decrypt_in,0.0979
decrypt_in,0.1010
decrypt_in,0.0974
decrypt_in,0.0931
decrypt_in,0.0897
decompress_in,0.7229
verify_in,0.3131
verify_in,0.3221
decompress_in,0.7204
decompress_in,0.7153
verify_in,0.3087
verify_in,0.3472
verify_in,0.3474
fog_preprocessing,7.5129
decompress_in,0.7648
decompress_in,0.8879
decompress_in,0.9393
decompress_in,1.0194
verify_in,0.5445
verify_in,0.5409
verify_in,0.4670
verify_in,0.5006
decompress_in,0.9734
verify_in,0.3258
verify_in,0.3148
decompress_in,0.6439
decompress_in,0.6219
decompress_in,0.6964
verify_in,0.3312
decompress_in,0.6338
verify_in,0.3186
decompress_in,0.6617
decompress_in,0.6945
decompress_in,0.8008
decompress_in,0.6975
verify_in,0.3654
verify_in,0.3282
verify_in,0.3619
decompress_in,0.6570
decompress_in,0.6290
decompress_in,0.6178
verify_in,0.3221
verify_in,0.3072
decompress_in,0.7097
fog_preprocessing,6.8025
verify_in,0.2835
decompress_in,0.7224
verify_in,0.3063
fog_preprocessing,7.3334
verify_in,0.2722
decompress_in,0.6763
fog_preprocessing,6.7313
decompress_in,0.6578
fog_preprocessing,6.5868
fog_preprocessing,6.5619
fog_preprocessing,7.1751
decompress_in,0.6381
verify_in,0.3113
verify_in,0.3207
decompress_in,0.6686
verify_in,0.3271
decompress_in,0.6049
verify_in,0.3275
decompress_in,0.6392
decompress_in,0.6110
decompress_in,0.5999
decompress_in,0.6115
decompress_in,0.6495
fog_preprocessing,6.8394
verify_in,0.3309
decompress_in,0.6034
decompress_in,0.6604
verify_in,0.3700
integrity_out,0.0094
fog_preprocessing,7.3695
decompress_in,0.6928
integrity_out,0.0095
decompress_in,0.6809
integrity_out,0.0094
verify_in,0.3393
verify_in,0.3066
decompress_in,0.5913
decompress_in,0.6117
verify_in,0.3301
integrity_out,0.0105
decompress_in,0.6200
decompress_in,0.6365
decompress_in,0.6412
verify_in,0.3325
fog_preprocessing,6.8747
decompress_in,0.5960
decompress_in,0.6666
decompress_in,0.6874
verify_in,0.3317
fog_preprocessing,6.9169
decompress_in,0.5866
decompress_in,0.6252
fog_preprocessing,6.9050
verify_in,0.3407
decompress_in,0.6453
decompress_in,0.7122
decompress_in,0.7078
verify_in,0.3401
verify_in,0.3094
fog_preprocessing,6.7761
fog_preprocessing,6.7308
integrity_out,0.0112
fog_preprocessing,6.6723
verify_in,0.3381
verify_in,0.3166
verify_in,0.2768
verify_in,0.2797
fog_preprocessing,6.5725
fog_preprocessing,6.3495
fog_preprocessing,6.3028
verify_in,0.3071
fog_preprocessing,6.3804
fog_preprocessing,6.2975
verify_in,0.3378
verify_in,0.2891
verify_in,0.2747
fog_preprocessing,6.4334
verify_in,0.3034
fog_preprocessing,6.3549
fog_preprocessing,6.3434
verify_in,0.3124
verify_in,0.3319
verify_in,0.3379
verify_in,0.3285
fog_preprocessing,6.4786
fog_preprocessing,6.5016
fog_preprocessing,6.2946
verify_in,0.2972
fog_preprocessing,6.7331
verify_in,0.2922
verify_in,0.3108
verify_in,0.3148
integrity_out,0.0123
fog_preprocessing,6.2575
verify_in,0.3324
fog_preprocessing,6.4499
integrity_out,0.0092
fog_preprocessing,6.2930
fog_preprocessing,6.3209
integrity_out,0.0095
verify_in,0.3113
integrity_out,0.0102
verify_in,0.3113
integrity_out,0.0094
integrity_out,0.0095
fog_preprocessing,6.4038
verify_in,0.3115
verify_in,0.3068
fog_preprocessing,6.3235
fog_preprocessing,6.3874
verify_in,0.3092
fog_preprocessing,6.3923
verify_in,0.3239
verify_in,0.2771
verify_in,0.3034
fog_preprocessing,6.2894
integrity_out,0.0116
verify_in,0.3233
verify_in,0.3393
verify_in,0.3133
verify_in,0.3374
compress_out,0.0243
decrypt_in,0.0251
integrity_out,0.0099
verify_in,0.2992
fog_preprocessing,6.4479
compress_out,0.0759
decrypt_in,0.0773
compress_out,0.0143
decrypt_in,0.0150
verify_in,0.3225
fog_preprocessing,6.3302
fog_preprocessing,6.4180
verify_in,0.3076
fog_preprocessing,6.3257
verify_in,0.3110
