task,duration_seconds
decrypt_in,0.4284
compress_out,0.4662
decrypt_in,0.4676
compress_out,0.4804
decrypt_in,0.4811
compress_out,0.4938
decrypt_in,0.4947
compress_out,0.4854
decrypt_in,0.4863
compress_out,0.4613
decrypt_in,0.4624
compress_out,0.5229
decrypt_in,0.5240
compress_out,0.4584
decrypt_in,0.4591
compress_out,0.5490
decrypt_in,0.5498
compress_out,0.4315
decrypt_in,0.4329
compress_out,0.4398
decrypt_in,0.4416
compress_out,0.4400
decrypt_in,0.4411
compress_out,0.4340
decrypt_in,0.4348
compress_out,0.5016
decrypt_in,0.5024
compress_out,0.4565
decrypt_in,0.4574
compress_out,0.4597
decrypt_in,0.4605
compress_out,0.5092
decrypt_in,0.5100
compress_out,0.4579
decrypt_in,0.4593
compress_out,0.4532
decrypt_in,0.4539
compress_out,0.4985
decrypt_in,0.4997
compress_out,0.4828
decrypt_in,0.4835
compress_out,0.5054
decrypt_in,0.5070
compress_out,0.5001
decrypt_in,0.5009
compress_out,0.4452
decrypt_in,0.4460
compress_out,0.4453
decrypt_in,0.4460
compress_out,0.4456
compress_out,0.4461
compress_out,0.4993
decrypt_in,0.4470
decrypt_in,0.4476
decrypt_in,0.5008
compress_out,0.4806
decrypt_in,0.4816
compress_out,0.4360
decrypt_in,0.4373
compress_out,0.4362
decrypt_in,0.4369
compress_out,0.4411
decrypt_in,0.4419
compress_out,0.4425
decrypt_in,0.4433
compress_out,0.4387
decrypt_in,0.4402
compress_out,0.4462
decrypt_in,0.4469
compress_out,0.4465
compress_out,0.4479
decrypt_in,0.4472
decrypt_in,0.4484
compress_out,0.4381
decrypt_in,0.4395
compress_out,0.4436
decrypt_in,0.4443
compress_out,0.4401
decrypt_in,0.4407
compress_out,0.4411
decrypt_in,0.4418
compress_out,0.4287
decrypt_in,0.4296
compress_out,0.4351
decrypt_in,0.4358
compress_out,0.4388
decrypt_in,0.4395
compress_out,0.4410
decrypt_in,0.4418
compress_out,0.4486
decrypt_in,0.4501
compress_out,0.4370
decrypt_in,0.4378
compress_out,0.4334
decrypt_in,0.4342
compress_out,0.4387
decrypt_in,0.4393
compress_out,0.5331
decrypt_in,0.5343
compress_out,0.5464
decrypt_in,0.5472
compress_out,0.5533
decrypt_in,0.5540
compress_out,0.5478
decrypt_in,0.5485
compress_out,0.5268
decrypt_in,0.5280
compress_out,0.5493
decrypt_in,0.5504
compress_out,0.5526
compress_out,0.5584
decrypt_in,0.5533
decrypt_in,0.5595
compress_out,0.4249
decrypt_in,0.4258
compress_out,0.4270
decrypt_in,0.4279
compress_out,0.4369
decrypt_in,0.4377
compress_out,0.4391
decrypt_in,0.4397
encrypt_out,0.1127
decode_in,0.1135
compress_out,0.4846
decrypt_in,0.4859
compress_out,0.5019
decrypt_in,0.5033
compress_out,0.5044
decrypt_in,0.5052
encrypt_out,0.0990
decode_in,0.0996
compress_out,0.4476
decrypt_in,0.4486
encrypt_out,0.1053
decode_in,0.1061
encrypt_out,0.1131
decode_in,0.1138
encrypt_out,0.0999
decode_in,0.1011
encrypt_out,0.0967
decode_in,0.0974
encrypt_out,0.1030
decode_in,0.1039
encrypt_out,0.0967
decode_in,0.0975
encrypt_out,0.0977
decode_in,0.0989
encrypt_out,0.0937
decode_in,0.0944
encrypt_out,0.1037
decode_in,0.1054
encrypt_out,0.0976
decode_in,0.0984
compress_out,0.5138
decrypt_in,0.5148
encrypt_out,0.0939
decode_in,0.0952
encrypt_out,0.0931
decode_in,0.0937
compress_out,0.5077
decrypt_in,0.5086
encrypt_out,0.0957
decode_in,0.0964
encrypt_out,0.0978
encrypt_out,0.0942
decode_in,0.0990
decode_in,0.0954
encrypt_out,0.0989
decode_in,0.0999
encrypt_out,0.0936
decode_in,0.0942
encrypt_out,0.0942
decode_in,0.0952
encrypt_out,0.1028
decode_in,0.1034
encrypt_out,0.0945
decode_in,0.0952
encrypt_out,0.0984
decode_in,0.0991
encrypt_out,0.0926
decode_in,0.0940
encrypt_out,0.1035
decode_in,0.1042
encrypt_out,0.0937
decode_in,0.0946
encrypt_out,0.0986
decode_in,0.0994
encrypt_out,0.0935
decode_in,0.0945
encrypt_out,0.0981
decode_in,0.0988
encrypt_out,0.0922
decode_in,0.0930
encrypt_out,0.1012
decode_in,0.1021
encrypt_out,0.1000
decode_in,0.1008
encrypt_out,0.0999
decode_in,0.1006
encrypt_out,0.0957
decode_in,0.0963
encrypt_out,0.0986
decode_in,0.0994
encrypt_out,0.0946
decode_in,0.0954
encrypt_out,0.0971
decode_in,0.0980
encrypt_out,0.0948
decode_in,0.0955
encrypt_out,0.0977
decode_in,0.0984
encrypt_out,0.0936
decode_in,0.0943
encrypt_out,0.0971
decode_in,0.0983
encrypt_out,0.0942
decode_in,0.0948
encrypt_out,0.0992
decode_in,0.0999
encrypt_out,0.0926
decode_in,0.0934
encrypt_out,0.0957
decode_in,0.0968
encrypt_out,0.0938
decode_in,0.0946
encrypt_out,0.1044
decode_in,0.1054
encrypt_out,0.0998
decode_in,0.1007
encrypt_out,0.0964
decode_in,0.0974
encrypt_out,0.0925
decode_in,0.0933
encrypt_out,0.0993
decode_in,0.1002
encrypt_out,0.0981
decode_in,0.0990
encrypt_out,0.0967
decode_in,0.0974
encrypt_out,0.1002
decode_in,0.1009
encrypt_out,0.0998
decode_in,0.1009
encrypt_out,0.0957
decode_in,0.0965
encrypt_out,0.0950
decode_in,0.0962
encrypt_out,0.0966
decode_in,0.0974
encrypt_out,0.0995
decode_in,0.1007
encrypt_out,0.0991
decode_in,0.0997
encrypt_out,0.0921
decode_in,0.0928
encrypt_out,0.0977
decode_in,0.0988
encrypt_out,0.1039
decode_in,0.1052
encrypt_out,0.1048
decode_in,0.1058
encrypt_out,0.1016
decode_in,0.1023
encrypt_out,0.0988
decode_in,0.0996
encrypt_out,0.0980
decode_in,0.0994
encrypt_out,0.0951
decode_in,0.0959
encrypt_out,0.0957
decode_in,0.0963
encrypt_out,0.0962
decode_in,0.0969
encrypt_out,0.0971
decode_in,0.0981
encrypt_out,0.0933
decode_in,0.0939
encrypt_out,0.0941
decode_in,0.0951
encrypt_out,0.0961
decode_in,0.0968
encrypt_out,0.1001
decode_in,0.1012
encrypt_out,0.0949
decode_in,0.0955
encrypt_out,0.0937
decode_in,0.0943
encrypt_out,0.0951
decode_in,0.0957
encrypt_out,0.0943
decode_in,0.0951
encrypt_out,0.1008
decode_in,0.1015
encrypt_out,0.1024
decode_in,0.1032
encrypt_out,0.0974
decode_in,0.0982
encrypt_out,0.0999
decode_in,0.1009
encrypt_out,0.1002
decode_in,0.1009
encrypt_out,0.0977
decode_in,0.0984
encrypt_out,0.0980
decode_in,0.0986
encrypt_out,0.0988
decode_in,0.1000
encrypt_out,0.1025
decode_in,0.1032
encrypt_out,0.1011
decode_in,0.1018
encrypt_out,0.0975
decode_in,0.0982
encrypt_out,0.0945
decode_in,0.0955
encrypt_out,0.1022
decode_in,0.1028
encrypt_out,0.0994
decode_in,0.1000
encrypt_out,0.0968
decode_in,0.0974
encrypt_out,0.1041
decode_in,0.1055
encrypt_out,0.1014
decode_in,0.1021
encrypt_out,0.1005
decode_in,0.1017
encrypt_out,0.0978
decode_in,0.0991
encode_out,0.2525
encode_out,0.2614
encode_out,0.2659
encrypt_out,0.1853
decode_in,0.1863
encode_out,0.2609
encode_out,0.2564
decrypt_in,0.1078
encrypt_out,0.1985
decode_in,0.1992
encode_out,0.2580
encrypt_out,0.2315
decode_in,0.2323
encode_out,0.2551
encrypt_out,0.1730
decode_in,0.1738
encrypt_out,0.1778
decode_in,0.1788
encode_out,0.2491
decrypt_in,0.1155
encode_out,0.2571
decrypt_in,0.0994
encrypt_out,0.1705
decode_in,0.1715
encrypt_out,0.1050
decode_in,0.1059
encode_out,0.2573
encode_out,0.2646
encrypt_out,0.1802
decode_in,0.1812
decrypt_in,0.1071
decrypt_in,0.1147
encrypt_out,0.0962
decode_in,0.0972
encode_out,0.2837
encrypt_out,0.1612
decode_in,0.1623
encode_out,0.2610
encrypt_out,0.1751
decode_in,0.1757
encode_out,0.2784
decrypt_in,0.0964
decompress_in,0.7004
encode_out,0.2679
encode_out,0.2581
encode_out,0.2544
encrypt_out,0.1654
decode_in,0.1662
encrypt_out,0.1618
decode_in,0.1625
encode_out,0.2704
decrypt_in,0.0920
encode_out,0.2592
encode_out,0.2641
encode_out,0.2742
encode_out,0.2591
decompress_in,0.7860
decompress_in,0.6440
encode_out,0.2572
decrypt_in,0.0901
encode_out,0.2877
encrypt_out,0.1782
decode_in,0.1795
encode_out,0.2651
encode_out,0.2623
encrypt_out,0.1678
decode_in,0.1686
decrypt_in,0.0933
decompress_in,0.6055
encode_out,0.2544
encode_out,0.2604
decompress_in,0.6720
encrypt_out,0.1702
decode_in,0.1709
encode_out,0.2546
encode_out,0.2620
encode_out,0.2527
encrypt_out,0.1628
decode_in,0.1643
encrypt_out,0.1662
decode_in,0.1668
verify_in,0.3092
encode_out,0.3109
decrypt_in,0.0998
decrypt_in,0.1101
encode_out,0.2785
encrypt_out,0.1773
decode_in,0.1783
encode_out,0.2851
encode_out,0.2450
encrypt_out,0.1610
decode_in,0.1620
decompress_in,0.6510
encode_out,0.2724
encrypt_out,0.1812
decode_in,0.1821
encode_out,0.2643
encrypt_out,0.1694
decode_in,0.1707
encode_out,0.2603
encrypt_out,0.1595
decode_in,0.1602
encode_out,0.2471
encrypt_out,0.1586
decode_in,0.1593
encode_out,0.2592
encode_out,0.2676
encode_out,0.2597
encrypt_out,0.1971
decode_in,0.1990
encode_out,0.2499
verify_in,0.3094
decompress_in,0.6363
verify_in,0.3088
decrypt_in,0.0946
encode_out,0.2639
encrypt_out,0.1648
decode_in,0.1656
encode_out,0.2716
encrypt_out,0.1699
decode_in,0.1707
encode_out,0.2542
encode_out,0.2518
decrypt_in,0.0979
encrypt_out,0.1742
decode_in,0.1750
encode_out,0.2581
encrypt_out,0.1677
decode_in,0.1690
encode_out,0.2600
encode_out,0.2665
encode_out,0.2493
verify_in,0.3091
encrypt_out,0.1605
decode_in,0.1613
decompress_in,0.6617
encode_out,0.2679
decrypt_in,0.0901
encode_out,0.2562
encode_out,0.2535
encode_out,0.2517
encrypt_out,0.1698
decode_in,0.1712
encrypt_out,0.1609
decode_in,0.1623
decompress_in,0.6843
verify_in,0.3097
encode_out,0.2688
encode_out,0.2524
decrypt_in,0.1003
encrypt_out,0.1851
decode_in,0.1858
decrypt_in,0.0990
encode_out,0.2438
encode_out,0.2528
encrypt_out,0.1748
decode_in,0.1755
encode_out,0.2690
encode_out,0.2586
encode_out,0.2606
encode_out,0.2723
encrypt_out,0.1695
decode_in,0.1702
decrypt_in,0.0891
encode_out,0.2639
encode_out,0.2557
encode_out,0.2481
encode_out,0.2699
encrypt_out,0.1529
decode_in,0.1538
decompress_in,0.5971
decompress_in,0.6147
decrypt_in,0.0903
encrypt_out,0.1584
decode_in,0.1591
encode_out,0.2487
encode_out,0.2601
encode_out,0.2516
encode_out,0.2470
decrypt_in,0.1012
encrypt_out,0.1626
decode_in,0.1635
verify_in,0.3074
decrypt_in,0.0905
encode_out,0.2512
encode_out,0.2585
encrypt_out,0.1754
decode_in,0.1761
encode_out,0.2507
decrypt_in,0.0946
encode_out,0.2441
encrypt_out,0.1590
decode_in,0.1598
decrypt_in,0.0970
encrypt_out,0.1915
decode_in,0.1928
encrypt_out,0.1549
decode_in,0.1557
encode_out,0.2489
encode_out,0.2671
encode_out,0.2612
encode_out,0.2537
encrypt_out,0.1853
decode_in,0.1861
decrypt_in,0.0944
encrypt_out,0.1627
decode_in,0.1637
encrypt_out,0.1694
decode_in,0.1703
encode_out,0.2567
encode_out,0.2582
encode_out,0.2572
encode_out,0.2542
verify_in,0.3287
encode_out,0.2567
encode_out,0.2651
encode_out,0.2582
encode_out,0.2690
encode_out,0.2857
encode_out,0.2578
encode_out,0.2584
encode_out,0.2586
encode_out,0.2721
encode_out,0.2901
encode_out,0.2682
encode_out,0.3177
decompress_in,0.8214
encode_out,0.2576
encode_out,0.2597
encode_out,0.2524
encode_out,0.2520
encrypt_out,0.1725
decode_in,0.1738
decrypt_in,0.0773
encode_out,0.2326
encrypt_out,0.1654
decode_in,0.1662
decrypt_in,0.0811
encrypt_out,0.1571
decode_in,0.1584
encrypt_out,0.1641
decode_in,0.1654
decompress_in,0.6438
decrypt_in,0.0826
encrypt_out,0.2044
decode_in,0.2053
decrypt_in,0.0819
encrypt_out,0.1815
decode_in,0.1827
encrypt_out,0.1594
decode_in,0.1607
encrypt_out,0.1760
decode_in,0.1770
fog_preprocessing,7.2601
decrypt_in,0.0863
verify_in,0.2899
encrypt_out,0.1890
decode_in,0.1901
fog_preprocessing,6.9458
decompress_in,0.6861
fog_preprocessing,6.9276
encrypt_out,0.1839
decode_in,0.1848
decrypt_in,0.0956
encrypt_out,0.1738
decode_in,0.1747
encrypt_out,0.1772
decode_in,0.1779
decrypt_in,0.0929
encrypt_out,0.1755
decode_in,0.1765
verify_in,0.3400
encrypt_out,0.1727
decode_in,0.1739
decrypt_in,0.0930
decompress_in,0.5914
decompress_in,0.5853
encrypt_out,0.1834
decode_in,0.1841
decrypt_in,0.0865
encrypt_out,0.1713
decode_in,0.1724
encrypt_out,0.1716
decode_in,0.1729
encrypt_out,0.1702
decode_in,0.1717
encrypt_out,0.1777
decode_in,0.1793
encrypt_out,0.1638
decode_in,0.1652
decrypt_in,0.0811
encrypt_out,0.1705
decode_in,0.1715
encrypt_out,0.1672
decode_in,0.1687
encrypt_out,0.1870
decode_in,0.1880
decompress_in,0.5982
decrypt_in,0.0814
encrypt_out,0.1652
decode_in,0.1661
verify_in,0.2765
verify_in,0.2691
decrypt_in,0.0907
encrypt_out,0.1521
decode_in,0.1532
encrypt_out,0.1632
decode_in,0.1647
decompress_in,0.6171
encrypt_out,0.1704
decode_in,0.1711
encrypt_out,0.1854
decode_in,0.1863
decrypt_in,0.0878
fog_preprocessing,7.2942
decompress_in,0.6081
encrypt_out,0.1728
decode_in,0.1738
encrypt_out,0.1735
decode_in,0.1746
decompress_in,0.6117
decrypt_in,0.0867
encrypt_out,0.1645
decode_in,0.1654
encrypt_out,0.1597
decode_in,0.1610
decrypt_in,0.0942
decompress_in,0.5813
decrypt_in,0.0892
decrypt_in,0.0872
encrypt_out,0.1779
decode_in,0.1790
decompress_in,0.6138
encrypt_out,0.1628
decode_in,0.1640
encrypt_out,0.1655
decode_in,0.1670
decrypt_in,0.0893
encrypt_out,0.1689
decode_in,0.1697
decrypt_in,0.0894
decrypt_in,0.0846
encrypt_out,0.1820
decode_in,0.1828
encrypt_out,0.1731
decode_in,0.1743
decompress_in,0.6197
encrypt_out,0.1832
decode_in,0.1843
encrypt_out,0.1639
decode_in,0.1649
encrypt_out,0.1640
decode_in,0.1647
encrypt_out,0.1702
decode_in,0.1713
fog_preprocessing,6.7181
encrypt_out,0.1766
decode_in,0.1782
encrypt_out,0.1776
decode_in,0.1786
encrypt_out,0.1602
decode_in,0.1616
encrypt_out,0.1666
decode_in,0.1674
encrypt_out,0.1618
decode_in,0.1635
encrypt_out,0.1689
decode_in,0.1695
encrypt_out,0.1659
decode_in,0.1668
encrypt_out,0.1711
decode_in,0.1718
encrypt_out,0.1664
decode_in,0.1681
encrypt_out,0.1659
decode_in,0.1666
encrypt_out,0.1664
decode_in,0.1676
verify_in,0.2969
encrypt_out,0.1609
decode_in,0.1623
encrypt_out,0.1778
decode_in,0.1795
encrypt_out,0.1617
decode_in,0.1627
decrypt_in,0.0898
encrypt_out,0.1741
decode_in,0.1749
decrypt_in,0.0889
decompress_in,0.5697
decrypt_in,0.0886
decrypt_in,0.0891
decompress_in,0.5877
verify_in,0.3165
decrypt_in,0.0898
decompress_in,0.5520
decrypt_in,0.0897
decrypt_in,0.1046
decompress_in,0.5658
integrity_out,0.0094
decrypt_in,0.0858
fog_preprocessing,6.7238
decrypt_in,0.0921
integrity_out,0.0101
decompress_in,0.5727
integrity_out,0.0095
decrypt_in,0.0892
verify_in,0.2972
decrypt_in,0.0853
decrypt_in,0.0957
decompress_in,0.5938
decrypt_in,0.0890
decompress_in,0.5897
decrypt_in,0.0936
decompress_in,0.6161
verify_in,0.2833
verify_in,0.2943
decrypt_in,0.0778
fog_preprocessing,6.6593
decrypt_in,0.0882
decrypt_in,0.0929
decrypt_in,0.0895
decrypt_in,0.0911
decompress_in,0.5981
decrypt_in,0.0923
decrypt_in,0.0888
decrypt_in,0.0848
decrypt_in,0.0903
decompress_in,0.6346
verify_in,0.3149
decrypt_in,0.0888
decompress_in,0.6401
fog_preprocessing,6.4696
decompress_in,0.6275
decrypt_in,0.0827
decrypt_in,0.0829
verify_in,0.2657
decrypt_in,0.0779
decrypt_in,0.0838
fog_preprocessing,6.4478
integrity_out,0.0133
verify_in,0.3337
decrypt_in,0.0930
decompress_in,0.6038
decrypt_in,0.0912
verify_in,0.2986
decrypt_in,0.0898
decrypt_in,0.0916
decompress_in,0.6075
verify_in,0.3285
decompress_in,0.5875
decompress_in,0.5801
decrypt_in,0.0920
decompress_in,0.5908
decrypt_in,0.0834
decrypt_in,0.0815
verify_in,0.2940
decrypt_in,0.0864
fog_preprocessing,6.4532
decompress_in,0.5750
decrypt_in,0.0990
decompress_in,0.5955
decrypt_in,0.0970
decrypt_in,0.0922
decrypt_in,0.0903
decrypt_in,0.0916
fog_preprocessing,6.4696
verify_in,0.3281
integrity_out,0.0146
decompress_in,0.6097
decrypt_in,0.0983
decrypt_in,0.1092
decrypt_in,0.1129
decrypt_in,0.0972
decrypt_in,0.1061
decrypt_in,0.0925
decrypt_in,0.0988
decrypt_in,0.0962
decrypt_in,0.0998
decrypt_in,0.1067
decrypt_in,0.1159
decrypt_in,0.0984
decrypt_in,0.0918
decrypt_in,0.0979
decrypt_in,0.0909
decrypt_in,0.1001
verify_in,0.3146
decompress_in,0.5892
decompress_in,0.5896
verify_in,0.3101
decompress_in,0.5731
decompress_in,0.5951
verify_in,0.3053
decompress_in,0.6432
decompress_in,0.5689
decompress_in,0.6912
compress_out,0.0187
decrypt_in,0.0195
verify_in,0.3344
integrity_out,0.0096
decompress_in,0.5937
decompress_in,0.5861
compress_out,0.0234
decrypt_in,0.0240
compress_out,0.0164
decrypt_in,0.0170
verify_in,0.2932
decompress_in,0.6012
decompress_in,0.5683
decompress_in,0.6181
verify_in,0.2989
decompress_in,0.5863
verify_in,0.2939
fog_preprocessing,6.7153
decompress_in,0.5745
verify_in,0.3099
fog_preprocessing,6.6463
decompress_in,0.5593
integrity_out,0.0085
decompress_in,0.5866
decompress_in,0.5451
decompress_in,0.5759
fog_preprocessing,6.7180
verify_in,0.3232
decompress_in,0.6368
decompress_in,0.5763
decompress_in,0.5811
decompress_in,0.5836
decompress_in,0.5797
verify_in,0.3201
decompress_in,0.6789
verify_in,0.3038
integrity_out,0.0114
verify_in,0.2880
fog_preprocessing,6.6347
fog_preprocessing,6.6089
decompress_in,0.5984
decompress_in,0.5825
decompress_in,0.6086
integrity_out,0.0131
compress_out,0.0179
decrypt_in,0.0186
decompress_in,0.5825
decompress_in,0.5957
verify_in,0.2917
decompress_in,0.6669
fog_preprocessing,6.4371
decompress_in,0.5695
decompress_in,0.5770
verify_in,0.2951
fog_preprocessing,6.4291
verify_in,0.2711
verify_in,0.2678
fog_preprocessing,6.5929
decompress_in,0.6351
verify_in,0.2969
decompress_in,0.5687
decompress_in,0.5989
fog_preprocessing,6.4487
integrity_out,0.0136
decompress_in,0.5858
verify_in,0.3202
decompress_in,0.5995
verify_in,0.3352
decompress_in,0.6221
decompress_in,0.6246
decompress_in,0.5944
decompress_in,0.5771
integrity_out,0.0106
compress_out,0.0161
decrypt_in,0.0166
verify_in,0.3065
decompress_in,0.6114
decompress_in,0.6193
fog_preprocessing,6.7551
decompress_in,0.5874
decompress_in,0.6111
decompress_in,0.5977
decompress_in,0.6058
decompress_in,0.5762
decompress_in,0.6072
decompress_in,0.5865
fog_preprocessing,6.8367
decompress_in,0.6075
decompress_in,0.5758
decompress_in,0.5607
decompress_in,0.6214
decompress_in,0.5878
decompress_in,0.5549
verify_in,0.3327
decompress_in,0.6064
verify_in,0.3056
verify_in,0.2751
verify_in,0.2949
fog_preprocessing,6.8421
verify_in,0.2968
verify_in,0.3095
verify_in,0.2923
encrypt_out,0.0105
decode_in,0.0112
fog_preprocessing,6.2473
compress_out,0.0158
decrypt_in,0.0165
verify_in,0.2950
fog_preprocessing,6.0605
encrypt_out,0.0157
decode_in,0.0164
encrypt_out,0.0086
decode_in,0.0091
verify_in,0.3034
verify_in,0.2993
verify_in,0.2667
fog_preprocessing,6.0605
verify_in,0.3195
verify_in,0.2939
fog_preprocessing,6.1167
integrity_out,0.0111
verify_in,0.2672
fog_preprocessing,6.0927
integrity_out,0.0123
verify_in,0.2778
compress_out,0.0251
decrypt_in,0.0258
verify_in,0.2672
fog_preprocessing,6.0776
verify_in,0.2674
integrity_out,0.0101
verify_in,0.2781
verify_in,0.2869
fog_preprocessing,6.2059
verify_in,0.2654
verify_in,0.2825
verify_in,0.2656
verify_in,0.2975
fog_preprocessing,6.0024
verify_in,0.2975
compress_out,0.0223
decrypt_in,0.0229
fog_preprocessing,6.1831
integrity_out,0.0111
integrity_out,0.0096
verify_in,0.2662
verify_in,0.2789
verify_in,0.2711
compress_out,0.0169
decrypt_in,0.0176
fog_preprocessing,6.0323
encrypt_out,0.0090
decode_in,0.0095
verify_in,0.2699
fog_preprocessing,5.9464
verify_in,0.2931
integrity_out,0.0116
verify_in,0.3166
